Fazio Mechanical Services	credit card data	none
Attackers	Target’s network	none
Target’s network	credit card data	none
18 Jan 20172 September Attackers	credit card data	none
Attackers	Fazio Mechanical Services	none
POS machines	18 Jan 20172 September Attackers	none
Target’s network	malware	none
Fazio Mechanical Services	POS machines	none
November	POS machines	none
Target’s network	POS machines	none
Target’s network	November	none
November	malware	none
Fazio Mechanical Services	malware	none
November	POS	none
FireEye alerts	data exfiltration malware	none
Attackers	FireEye alerts	none
Symantec	FireEye alerts	none
Attackers	data exfiltration malware	none
Symantec	data exfiltration malware	none
Attackers	Symantec	none
Attackers	December	none
Attackers	credit card data	none
credit card data	December	none
December	Justice	none
Department	Justice	none
Department	December	none
Target	Justice	none
Department	Target	none
Target	December	none
Timeline	Target data breach	none
Timeline	leak	none
leak	Target data breach	none
work	contributions	none
Target data breach	We	none
details	information	none
details	multiple sources	none
information	multiple sources	none
We	process	none
We	multiple sources	none
process	multiple sources	none
Target data breach	information	none
details	process	none
We	information	none
information	process	none
We	details	none
Target data breach	multiple sources	none
Target data breach	process	none
Target data breach	details	none
We	malware	none
malware	design features	none
in-depth analysis	design features	none
We	major malware	none
We	detections	none
major malware	design features	none
detections	design features	none
Target breach	design features	none
We	in-depth analysis	none
marketing	malware	none
marketing	major malware	none
in-depth analysis	malware	none
marketing	detections	none
major malware	malware	none
detections	malware	none
Target breach	malware	none
marketing	design features	none
major malware	detections	none
We	marketing	none
We	Target breach	none
We	design features	none
Target breach	major malware	none
in-depth analysis	marketing	none
in-depth analysis	major malware	none
Target breach	detections	none
Target breach	marketing	none
in-depth analysis	Target breach	none
in-depth analysis	detections	none
legal perspective	challenges	none
We	data breach investigation	none
data breach investigation	criminal prosecution	none
data breach investigation	complexities	none
We	legal perspective	none
challenges	data breach investigation	none
legal perspective	data breach investigation	none
We	challenges	none
challenges	criminal prosecution	none
challenges	complexities	none
criminal prosecution	complexities	none
legal perspective	complexities	none
We	criminal prosecution	none
legal perspective	criminal prosecution	none
We	complexities	none
We	cyber criminals	none
We	TJX breach	none
cyber criminals	TJX breach	none
precedent	We	none
precedent	cyber criminals	none
precedent	TJX breach	none
proper network segmentation	Section	none
proper network segmentation	three security guidelines	none
proper network segmentation	payment system integrity enforcement	none
three security guidelines	merchants payment system security	none
proper network segmentation	merchants	none
three security guidelines	merchants	none
We	Section	none
payment system integrity enforcement	merchants	none
We	effective alert system design	none
proper network segmentation	merchants payment system security	none
three security guidelines	payment system integrity enforcement	none
effective alert system design	three security guidelines	none
effective alert system design	payment system integrity enforcement	none
We	merchants	none
Section	effective alert system design	none
proper network segmentation	effective alert system design	none
We	merchants payment system security	none
merchants payment system security	merchants	none
merchants payment system security	payment system integrity enforcement	none
We	proper network segmentation	none
effective alert system design	merchants payment system security	none
Section	merchants	none
effective alert system design	merchants	none
Section	three security guidelines	none
Section	payment system integrity enforcement	none
We	three security guidelines	none
We	payment system integrity enforcement	none
Section	merchants payment system security	none
problems	best practices	none
credit card system	information	none
credit card security	best practices	none
credit card system	problems	none
customers	best practices	none
information	current status	none
credit card system	credit card security	none
We	purchase transactions	none
We	information	none
credit card system	customers	none
purchase transactions	problems	none
We	credit card system	none
customers	problems	none
current status	best practices	none
credit card system	purchase transactions	none
We	best practices	none
We	customers	none
information	problems	none
credit card system	best practices	none
credit card security	current status	none
purchase transactions	current status	none
customers	current status	none
We	current status	none
customers	credit card security	none
information	credit card security	none
information	customers	none
credit card security	problems	none
information	purchase transactions	none
We	problems	none
current status	problems	none
We	credit card security	none
credit card system	current status	none
customers	purchase transactions	none
information	best practices	none
purchase transactions	best practices	none
credit card security	purchase transactions	none
November	incident	none
November	9]. Multiple parties	none
Target Corp.	9]. Multiple parties	none
incident	December	none
networks	November	none
incident	federal investigation	none
networks	incident	none
networks	systems	none
40 million card numbers	December	none
40 million card numbers	9]. Multiple parties	none
systems	incident	none
70 million personal records	incident	none
systems	November	none
federal investigation	Target Corp.	none
November	70 million personal records	none
70 million personal records	9]. Multiple parties	none
federal investigation	40 million card numbers	none
networks	December	none
70 million personal records	December	none
December	9]. Multiple parties	none
November	Target Corp.	none
systems	December	none
November	40 million card numbers	none
systems	federal investigation	none
Target Corp.	40 million card numbers	none
systems	70 million personal records	none
systems	40 million card numbers	none
networks	federal investigation	none
70 million personal records	federal investigation	none
systems	Target Corp.	none
Target Corp.	December	none
November	December	none
networks	40 million card numbers	none
incident	9]. Multiple parties	none
70 million personal records	Target Corp.	none
networks	Target Corp.	none
70 million personal records	40 million card numbers	none
federal investigation	9]. Multiple parties	none
federal investigation	December	none
November	federal investigation	none
networks	9]. Multiple parties	none
incident	40 million card numbers	none
networks	70 million personal records	none
incident	Target Corp.	none
systems	9]. Multiple parties	none
Seculert	list	none
list	iSIGHT Partners	none
Seculert	DELL SecureWorks	none
DELL SecureWorks	iSIGHT Partners	none
Seculert	iSIGHT Partners	none
Seculert	FBI	none
list	United State Secret Service	none
United State Secret Service	FBI	none
Seculert	United State Secret Service	none
list	FBI	none
United State Secret Service	DELL SecureWorks	none
list	DELL SecureWorks	none
United State Secret Service	iSIGHT Partners	none
FBI	iSIGHT Partners	none
FBI	DELL SecureWorks	none
companies	HP	none
i.e., BlackPOS	IntelCrawler	none
discovered malware	McAfee	none
McAfee	analysis	none
i.e., BlackPOS	addition	none
companies	stolen cards	none
discovered malware	addition	none
marketing	analysis	none
addition	IntelCrawler	none
IntelCrawler	stolen cards	none
discovered malware	marketing	none
companies	marketing	none
marketing	addition	none
companies	addition	none
McAfee	stolen cards	none
discovered malware	stolen cards	none
HP	i.e., BlackPOS	none
marketing	IntelCrawler	none
addition	analysis	none
i.e., BlackPOS	stolen cards	none
marketing	stolen cards	none
companies	McAfee	none
McAfee	addition	none
marketing	McAfee	none
IntelCrawler	analysis	none
HP	McAfee	none
HP	stolen cards	none
stolen cards	analysis	none
discovered malware	HP	none
HP	IntelCrawler	none
marketing	i.e., BlackPOS	none
discovered malware	analysis	none
companies	IntelCrawler	none
McAfee	i.e., BlackPOS	none
HP	marketing	none
addition	stolen cards	none
i.e., BlackPOS	analysis	none
discovered malware	i.e., BlackPOS	none
HP	addition	none
discovered malware	companies	none
companies	i.e., BlackPOS	none
McAfee	IntelCrawler	none
HP	analysis	none
discovered malware	IntelCrawler	none
companies	analysis	none
2.1 Breach	Target	none
Target Corporation	Target	none
none	criminals	none
criminals	Target	none
multiple theories	Target Corporation	none
multiple theories	none	none
none	Target	none
none	Target Corporation	none
Target Corporation	criminals	none
multiple theories	criminals	none
multiple theories	Target	none
initial breach	primary and most well-supported theory	none
initial breach	Target	none
primary and most well-supported theory	Target	none
ventilation	air-conditioning firm	none
heating	it	none
heating	third party vendor	none
Fazio Mechanical Services	ventilation	none
Fazio Mechanical Services	it	none
Fazio Mechanical Services	air-conditioning firm	none
Fazio Mechanical Services	third party vendor	none
heating	Fazio Mechanical Services	none
air-conditioning firm	it	none
heating	air-conditioning firm	none
heating	ventilation	none
ventilation	it	none
ventilation	third party vendor	none
air-conditioning firm	third party vendor	none
it	third party vendor	none
timeline	incident	none
timeline	Fig	none
theory	we	none
timeline	theory	none
Fig	theory	none
incident	theory	none
incident	we	none
Fig	we	none
timeline	we	none
incident	Fig	none
Fig	plot	none
Fig	steps	none
plot	steps	none
Attackers	compromised credentials	none
compromised credentials	Fazio Mechanical	none
Attackers	Fazio Mechanical	none
Target network	Attackers	none
Target network	compromised credentials	none
Target network	Fazio Mechanical	none
Target network	they	none
Target network	pinpointed weak points	none
they	pinpointed weak points	none
data	sensitive data	none
access	sensitive data	none
others	vulnerabilities	none
others	data	none
vulnerabilities	bridge	none
access	Target	none
vulnerabilities	Target	none
bridge	Target	none
data	Target	none
access	bridge	none
data	bridge	none
others	sensitive data	none
access	vulnerabilities	none
access	data	none
others	Target	none
vulnerabilities	data	none
others	bridge	none
others	access	none
sensitive data	Target	none
vulnerabilities	sensitive data	none
sensitive data	bridge	none
attackers	sale networks	none
point	Target	none
sale networks	weak segmentation	none
non-sensitive and sensitive networks	point	none
weak segmentation	Target	none
non-sensitive and sensitive networks	Target	none
attackers	weak segmentation	none
non-sensitive and sensitive networks	attackers	none
non-sensitive and sensitive networks	sale networks	none
point	weak segmentation	none
non-sensitive and sensitive networks	weak segmentation	none
attackers	point	none
point	sale networks	none
attackers	Target	none
sale networks	Target	none
I	Initial Infection	none
point	Citadel Trojan	none
point	Fazio Mechanical Services system	none
what	Fazio Mechanical Services system	none
what	point	none
Citadel Trojan	Fazio Mechanical Services system	none
what	Citadel Trojan	none
phishing attempt	Trojan	none
attackers	poor security training and security system	none
power	attackers	none
company	third party	none
Trojan	attackers	none
full range	poor security training and security system	none
third party	poor security training and security system	none
power	third party	none
power	poor security training and security system	none
company	attackers	none
power	Trojan	none
company	poor security training and security system	none
attackers	full range	none
attackers	third party	none
full range	third party	none
company	Trojan	none
power	full range	none
Trojan	full range	none
Trojan	third party	none
power	company	none
company	full range	none
Trojan	poor security training and security system	none
Fazio Mechanical Services	larger phishing attack	none
It	it	none
victim	part	none
It	part	none
larger phishing attack	It	none
victim	it	none
victim	It	none
Fazio Mechanical Services	It	none
Fazio Mechanical Services	it	none
larger phishing attack	part	none
it	part	none
Fazio Mechanical Services	part	none
larger phishing attack	it	none
victim	Fazio Mechanical Services	none
victim	larger phishing attack	none
access	it	none
business section	Fazio Mechanical	none
access	Fazio Mechanical	none
access	business section	none
Target’s Ariba external billing system	it	none
business section	it	none
Target’s Ariba external billing system	Fazio Mechanical	none
access	Target’s Ariba external billing system	none
Fazio Mechanical	it	none
Target’s Ariba external billing system	business section	none
Phishing attack	Fazio Mechanical Service	none
vulnerable machines	access	none
PoS terminals	malware	none
PoS	card information	none
Target network	data	none
person data	path data	none
stolen card	path data	none
person data	stolen card	none
person data	Attacker	none
Attacker	path data	none
stolen card	Attacker	none
Attack steps	Target breach	none
access	Target network	none
attackers	Target’s entire system	none
Target’s entire system	Target business section	none
Target’s entire system	order	none
poor segmentation	Target network	none
access	poor segmentation	none
access	attackers	none
attackers	Target business section	none
attackers	order	none
Target business section	Target network	none
Target network	order	none
Target’s entire system	poor segmentation	none
Target’s entire system	Target network	none
poor segmentation	Target business section	none
attackers	Target network	none
poor segmentation	order	none
Target business section	order	none
access	order	none
access	Target business section	none
attackers	poor segmentation	none
access	Target’s entire system	none
access	Target network	none
access	sensitive data	none
parts	other parts	none
network	parts	none
sensitive data	Target network	none
sensitive data	other parts	none
Target network	other parts	none
network	sensitive data	none
network	Target network	none
parts	sensitive data	none
parts	Target network	none
access	parts	none
access	network	none
access	other parts	none
network	other parts	none
they	sales devices	none
access	Target’s network	none
access	they	none
access	malware	none
they	Target’s network	none
they	malware	none
Target’s network	malware	none
point	sales devices	none
malware	sales devices	none
access	point	none
they	point	none
Target’s network	point	none
point	malware	none
access	sales devices	none
Target’s network	sales devices	none
sales malware	point	none
sales malware	form	none
point	form	none
Section	attackers	none
attackers	sales malware	none
Section	form	none
Section	point	none
attackers	point	none
attackers	form	none
Section	sales malware	none
track information	malware	none
memory	track information	none
cards	card numbers	none
malware	sales devices	none
cards	point	none
track information	sales devices	none
memory	sales devices	none
track information	card readers	none
malware	sales	none
point	card readers	none
cards	sales	none
memory	malware	none
memory	card numbers	none
sales devices	sales	none
memory	point	none
cards	sales devices	none
track information	point	none
track information	sales	none
card numbers	card readers	none
malware	card readers	none
point	sales	none
cards	card readers	none
memory	cards	none
sales devices	card readers	none
memory	card readers	none
sales	card readers	none
card numbers	point	none
card numbers	sales	none
cards	malware	none
card numbers	malware	none
track information	card numbers	none
cards	track information	none
point	sales devices	none
card numbers	sales devices	none
memory	sales	none
point	malware	none
internal repositories	sales devices	none
point	compromised machines	none
card numbers	point	none
point	sales devices	none
compromised machines	sales devices	none
card numbers	sales devices	none
compromised machines	internal repositories	none
card numbers	compromised machines	none
card numbers	internal repositories	none
point	internal repositories	none
Target’s internal network	over three FTP servers	none
over three FTP servers	attackers	none
Target’s internal network	attackers	none
backdoor user name	breach	none
attackers	backdoor user name	none
attackers	breach	none
Target’s internal network	backdoor user name	none
Target’s internal network	breach	none
over three FTP servers	backdoor user name	none
over three FTP servers	breach	none
user	Microsoft Servers	none
IT management software Performance Assurance	password	none
IT management software Performance Assurance	user	none
password	Microsoft Servers	none
IT management software Performance Assurance	Microsoft Servers	none
user	password	none
peak times	malware	none
bulk	day	none
bulk	closest FTP Server	none
sale devices	day	none
sale devices	closest FTP Server	none
peak times	closest FTP Server	none
point	day	none
bulk	malware	none
sale devices	malware	none
credit card information	closest FTP Server	none
credit card information	peak times	none
bulk	point	none
peak times	sale devices	none
point	closest FTP Server	none
bulk	credit card information	none
peak times	point	none
credit card information	day	none
credit card information	sale devices	none
malware	day	none
malware	closest FTP Server	none
bulk	peak times	none
credit card information	point	none
sale devices	point	none
credit card information	malware	none
peak times	day	none
bulk	sale devices	none
day	closest FTP Server	none
point	malware	none
stolen card information	Brazil	none
other compromised machines	Brazil	none
Miami	stolen card information	none
sites	Brazil	none
other compromised machines	sites	none
Miami	Brazil	none
Miami	sites	none
sites	stolen card information	none
other compromised machines	stolen card information	none
other compromised machines	Miami	none
stolen credit card information	11 GB data	none
Russia	November	none
stolen credit card information	December	none
11 GB data	server	none
November	attackers	none
December	server	none
attackers	server	none
stolen credit card information	Russia	none
stolen credit card information	November	none
stolen credit card information	Monetization Sources	none
November	Monetization Sources	none
Russia	attackers	none
11 GB data	December	none
Russia	server	none
11 GB data	attackers	none
December	attackers	none
11 GB data	Monetization Sources	none
November	December	none
December	Monetization Sources	none
Russia	December	none
attackers	Monetization Sources	none
11 GB data	Russia	none
Monetization Sources	server	none
11 GB data	November	none
stolen credit card information	server	none
November	server	none
stolen credit card information	attackers	none
Russia	Monetization Sources	none
sell	Target breach	none
credit cards	Target breach	none
black market forums	credit cards	none
sell	black market forums	none
sell	credit cards	none
black market forums	Target breach	none
sellers	point	none
sellers	personal information	none
stolen card	nick name	none
nick name	it	none
Rescator	point	none
stolen card	Rescator	none
stolen card	personal information	none
Rescator	sellers	none
sellers	it	none
Rescator	nick name	none
Rescator	it	none
stolen card	sellers	none
personal information	it	none
stolen card	it	none
point	nick name	none
personal information	nick name	none
Rescator	personal information	none
stolen card	point	none
point	it	none
personal information	point	none
sellers	nick name	none
Section	TJX credit card breach	none
we	Section	none
studied case	TJX credit card breach	none
we	TJX credit card breach	none
Section	studied case	none
we	studied case	none
It	black market	none
possible paths	black market	none
stolen credit cards	It	none
possible paths	stolen credit cards	none
possible paths	It	none
stolen credit cards	black market	none
2.2 Targets Security Target systems	security measures	none
networks	security measures	none
2.2 Targets Security Target systems	networks	none
security measures	2.2 Targets Security Target	none
2.2 Targets Security Target systems	2.2 Targets Security Target	none
networks	2.2 Targets Security Target	none
place	Virtual local area networks	none
VLAN	Virtual local area networks	none
Virtual local area networks	They	none
place	VLAN	none
place	firewalls	none
place	They	none
Virtual local area networks	firewalls	none
VLAN	firewalls	none
VLAN	They	none
They	firewalls	none
FireEye	breach	none
known network security system	7]. Target	none
FireEye	7]. Target	none
FireEye	known network security system	none
breach	7]. Target	none
breach	known network security system	none
malware detection	security	none
malware detection	network intrusion detection system	none
FireEye	multiple levels	none
security	FireEye	none
malware detection	FireEye	none
FireEye	network intrusion detection system	none
security	multiple levels	none
NIDS	FireEye	none
NIDS	malware detection	none
NIDS	security	none
NIDS	network intrusion detection system	none
NIDS	multiple levels	none
network intrusion detection system	multiple levels	none
security	network intrusion detection system	none
malware detection	multiple levels	none
breach	Target	none
sensitive data	Target	none
personal records	credit card information	none
credit card information	sensitive data	none
personal records	sensitive data	none
credit card information	Target	none
personal records	Target	none
personal records	breach	none
credit card information	breach	none
sensitive data	breach	none
breach	Target	none
several points	Target	none
we	breach	none
several points	we	none
we	Target	none
four most vital ones:4	we	none
four most vital ones:4	several points	none
four most vital ones:4	Target	none
several points	breach	none
four most vital ones:4	breach	none
security warnings	multiple security tools	none
multiple security tools	Target	none
Symantec	security warnings	none
Symantec	multiple security tools	none
security warnings	Target	none
multiple security tools	FireEye	none
security warnings	FireEye	none
Symantec	FireEye	none
Symantec	Target	none
FireEye	Target	none
Target sensitive network assets	segment Target systems	none
segment Target systems	Target	none
correct methods	Target	none
accessed network sections	Target	none
correct methods	accessed network sections	none
Target sensitive network assets	accessed network sections	none
Target sensitive network assets	Target	none
correct methods	Target sensitive network assets	none
correct methods	segment Target systems	none
accessed network sections	segment Target systems	none
VLAN technique	segmentation	none
configuration	Target	none
sale terminals	Target	none
configuration	unauthorized software installation	none
Target point	unauthorized software installation	none
unauthorized software installation	sale terminals	none
Target point	configuration	none
Target point	Target	none
unauthorized software installation	Target	none
Target point	sale terminals	none
configuration	sale terminals	none
malware and sensitive card information	spread	none
sale terminals	spread	none
sale terminals	point	none
point	spread	none
settings	malware and sensitive card information	none
settings	point	none
point	malware and sensitive card information	none
settings	sale terminals	none
sale terminals	malware and sensitive card information	none
settings	spread	none
groups	Target	none
groups	third party partners	none
ones	proper access control	none
ones	accounts	none
accounts	Target	none
third party partners	Target	none
accounts	third party partners	none
groups	proper access control	none
ones	groups	none
ones	verities	none
accounts	proper access control	none
verities	third party partners	none
verities	Target	none
verities	proper access control	none
verities	groups	none
verities	accounts	none
groups	accounts	none
ones	Target	none
proper access control	Target	none
ones	third party partners	none
proper access control	third party partners	none
initial break-in	HVAC company	none
initial break-in	failure	none
HVAC company	failure	none
company	Gregg Steinhafel	none
Breach	former CEO	none
former CEO	breach	none
company	breach	none
Gregg Steinhafel	breach	none
Breach	breach	none
company	former CEO	none
company	Breach	none
Gregg Steinhafel	former CEO	none
Breach	Gregg Steinhafel	none
details security	100 million dollars	none
new chief information officer	details security	none
Bob DeRodes	details	none
details security	Target	none
Bob DeRodes	100 million dollars	none
details	100 million dollars	none
Bob DeRodes	Target	none
details security	details	none
details	Target	none
