images	programming/tools color profile	none
images	many image files	none
images	to stand-alone files	none
images	programming/tools	none
information	good corpus	none
information	fuzzing	none
information	file format internals	none
information disclosure	vulnerability	hypernym
information disclosure	remote code execution	none
information disclosure	feature	none
information disclosure	attackers	none
information disclosure	Image parsing	none
information disclosure	accessible attack surface	none
integer overflow	size	none
integer overflow	pattern	none
integer overflow	bugs	hypernym
internal product security teams	hopes	none
internal product security teams	fuzzing	none
International Color Consortium	ICC	none
International Color Consortium	Wikipedia	none
International Color Consortium	ICC profile	none
International Color Consortium	set	none
International Color Consortium	more-than-adequate description	none
International Color Consortium	color input or output device	none
it	we	none
itself	part	none
itself	series	none
itself	I	none
L*a*b	PCS	none
L*a*b	CIELAB	none
LCMS	harness	none
LCMS	open source Color Management Systems	none
LCMS	approach	none
LCMS	Little CMS	none
LCMS	dictionaries	none
list	ICM APIs	none
list	MSDN	none
list	we	none
list	specifications	none
list	values	none
list	additional code paths	none
list	unique tag names	none
list	dictionary	none
Little CMS	open source Color Management Systems	none
Little CMS	harness	none
loading	Adobe’s CMM	none
loading	Microsoft’s Color Management Module	none
loading	generic entry point	none
loading	third-party CMMs	none
loading	CMM	none
loading	DLL	none
major overhaul	Windows Vista	none
major overhaul	WCS	none
major overhaul	Windows Color System	none
many image files	other main source	none
many image files	to stand-alone files	none
many image files	color profile	none
mapping	profile connection space	none
mapping	viewing requirement	none
mapping	device source	none
Mappings	interpolation	none
math	different types	none
math	file format	none
math	color transformation	none
math	specifications	none
math	better understanding	none
me	new vulnerability	none
Microsoft	supported Windows APIs	none
Microsoft	list	none
Microsoft	bug	none
Microsoft	verification	none
Microsoft	fix	none
Microsoft	fact	none
Microsoft	functions	none
Microsoft	none	none
Microsoft	Windows binaries	none
Microsoft’s CMM	ICM	none
Microsoft’s CMM	system32 directory	none
Microsoft’s Color Management Module	third-party CMMs	none
Microsoft’s Color Management Module	DLL	none
Microsoft’s Color Management Module	Adobe’s CMM	none
Microsoft’s Color Management Module	generic entry point	none
Microsoft’s Color Management Module	CMM	none
minimum length check	bug	hypernym
minimum length check	size	none
minimum length check	other two functions	none
minimum length check	ncl2’ elements	none
minimum length check	CMConvIndexToNameProfile	none
minimum length check	allocBuffer	none
minimum length check	bound read	none
modern operating system	OS	none
modern operating system	Part	none
modern operating system	basic features	none
modern operating system	Color Profiles Image	none
more-than-adequate description	color input or output device	none
more-than-adequate description	ICC profile	none
more-than-adequate description	Wikipedia	none
more-than-adequate description	set	none
MSCMS.dll	OpenColorProfile	none
MSCMS.dll	we	none
MSCMS.dll	it	none
MSCMS.dll	named APIs	none
MSCMS.dll	ICM32.dll	none
MSCMS.dll	feedback	none
MSCMS.dll	Code coverage information	none
MSDN	we	none
MSDN	ICM APIs	none
multi-part blog series	harness	none
multi-part blog series	Windows OS’ built-in image parsers	none
multi-part blog series	I	none
multi-part blog series	related file formats	none
multi-part blog series	corpus	none
multi-part blog series	vulnerabilities	none
multi-part blog series	fuzzing	none
multiple color profiles	Corpus	none
multiple color profiles	Dictionary Sites	none
multiple color profiles	internet	none
multiple rounds	hopes	none
multiple rounds	internal product security teams	none
multiple rounds	fuzzing	none
multiple vulnerabilities	corpus	none
multiple vulnerabilities	part	none
multiple vulnerabilities	we	none
multiple vulnerabilities	harness	none
named APIs	we	none
named APIs	it	none
ncl2’ elements	bound read	none
ncl2’ elements	CMConvIndexToNameProfile	none
ncl2’ elements	size	none
ncl2’ elements	other two functions	none
ncl2’ elements	allocBuffer	none
ncl2’ elements	bug	none
ncl2’ tag/element	stream	none
ncl2’ tag/element	code	none
ncl2’ tag/element	size	none
none	functions	none
none	Windows binaries	none
none	fact	none
number	buffer	none
number	count	none
offset	buffer pointer	none
offset	verification	none
offset	bugs	none
offset	size	none
offset	pattern	none
offset	integer overflow	none
offsets	ncl2’ elements	none
offsets	minimum length check	none
offsets	bug	none
offsets	bound read	none
offsets	CMConvIndexToNameProfile	none
offsets	allocBuffer	none
offsets	other two functions	none
offsets	size	none
old module	new vulnerability	none
old module	me	none
old module	hope	none
One	dictionaries	none
One	LCMS	none
one	allocation	none
open source fuzzing attempts	LCMS	none
open source fuzzing attempts	One	none
open source fuzzing attempts	dictionaries	none
OpenColorProfile	we	none
OpenColorProfile	named APIs	none
OpenColorProfile	it	none
OS	basic features	none
OS	Part	none
OS	Color Profiles Image	none
other main source	to stand-alone files	none
other two functions	allocBuffer	none
other two functions	bound read	none
other two functions	bug	none
parameters	Mappings	none
parameters	interpolation	none
parameters	transformations	none
Part	basic features	none
part	series	none
part	we	none
part	harness	none
part	vulnerability class	none
particular device	mapping	none
particular device	device source	none
particular device	viewing requirement	none
particular device	profile connection space	none
pattern	one	none
pattern	size	none
pattern	previous vulnerability	none
pattern	allocation	none
pattern	size	none
PCS	Profiles	none
PCS	viewing requirement	none
PCS	profile connection space	none
PCS	particular device	none
PCS	color space	none
PCS	device source	none
PCS	mapping	none
PCS	CIELAB	none
previous vulnerability	allocation	none
previous vulnerability	one	none
Profiles	profile connection space	none
Profiles	particular device	none
Profiles	viewing requirement	none
Profiles	device source	none
Profiles	mapping	none
programming/tools	to stand-alone files	none
programming/tools	many image files	none
programming/tools	other main source	none
programming/tools	color profile	none
programming/tools color profile	to stand-alone files	none
programming/tools color profile	programming/tools	none
programming/tools color profile	many image files	none
programming/tools color profile	color profile	none
programming/tools color profile	other main source	none
Project Zero and ZDI researchers	recent vulnerabilities	none
Project Zero and ZDI researchers	we	none
Project Zero and ZDI researchers	multiple bugs	none
recent vulnerabilities	multiple bugs	none
recent vulnerabilities	we	none
related file formats	Windows OS’ built-in image parsers	none
related file formats	vulnerabilities	none
related file formats	harness	none
related file formats	fuzzing	none
relative silence	ICM32	none
relative silence	Project Zero and ZDI researchers	none
relative silence	we	none
relative silence	recent vulnerabilities	none
relative silence	multiple bugs	none
remote code execution	vulnerability	hypernym
remote code execution	accessible attack surface	none
remote code execution	Image parsing	none
review	internal product security teams	none
review	multiple rounds	none
review	hopes	none
review	fuzzing	none
same call	buffer	none
same code	decades	none
same code	ships	none
same code	CMM	none
same code	third-party	none
security fixes	CMM	none
security fixes	third-party	none
security fixes	same code	none
security fixes	decades	none
security fixes	ships	none
series	parameters	none
series	Mappings	none
series	interpolation	none
series	transformations	none
set	color input or output device	none
set	ICC profile	none
set	Wikipedia	none
seven different color profiles	one sample	none
ships	third-party	none
ships	decades	none
ships	CMM	none
size	stream	none
size	allocation	none
size	previous vulnerability	none
size	one	none
size	other two functions	none
size	CMConvIndexToNameProfile	none
size	allocBuffer	none
size	bug	none
size	bound read	none
small module	fuzzing	none
small module	review	none
small module	internal product security teams	none
small module	multiple rounds	none
small module	hopes	none
small module	certain degree	none
small set	APIs	none
small set	color transformations	none
small set	functionality	none
software processes	ICC color profile	none
software processes	ICC	none
software processes	simpler terms	none
something	itself	none
something	I	none
something	image format	none
something	series	none
something	part	none
sort	integer overflow	none
sort	bugs	none
sort	unconstrained size	none
sort	size	none
sort	pattern	none
sort	offset	none
specification	seven different color profiles	none
specification	we	none
specification	one sample	none
standards	more-than-adequate description	none
standards	set	none
standards	ICC color profiles	none
standards	color input or output device	none
standards	color management	none
standards	Wikipedia	none
standards	ICC profile	none
standards	color space	none
standards	ICC	none
standards	International Color Consortium	none
supported Windows APIs	list	none
tables	parameters	none
tables	interpolation	none
tables	series	none
tables	Mappings	none
tables	transformations	none
third-party	CMM	none
third-party	decades	none
third-party CMMs	CMM	none
third-party software	APIs	none
three instances	unchecked offset access	none
three vulnerabilities	Windows binaries	none
three vulnerabilities	Microsoft	none
three vulnerabilities	functions	none
three vulnerabilities	none	none
three vulnerabilities	fact	none
transformations	interpolation	none
transformations	Mappings	none
unconstrained size	size	none
unconstrained size	integer overflow	none
unconstrained size	pattern	none
unconstrained size	offset	none
unconstrained size	bugs	hypernym
understanding	fuzzing	none
understanding	file format internals	none
understanding	information	none
understanding	good corpus	none
uninitialized memory	vulnerability class	hypernym
uninitialized memory	part	none
unique tag names	specifications	none
us	understanding	none
us	information	none
us	good corpus	none
us	file format internals	none
us	fuzzing	none
values	unique tag names	none
values	specifications	none
values	additional code paths	none
values	dictionary	none
values	/write	none
values	number	none
values	buffer	none
values	count	none
verification	buffer pointer	none
verification	fix	none
viewing requirement	profile connection space	none
vulnerabilities	fuzzing	none
vulnerabilities	Windows OS’ built-in image parsers	none
vulnerabilities	harness	none
vulnerability	buffer pointer	none
vulnerability	verification	none
vulnerability	offset	none
WCS	Windows Color System	none
WCS	Windows Vista	none
WCS color profiles	XML file format	none
WCS color profiles	XML	none
we	multiple bugs	none
we	one sample	none
we	seven different color profiles	none
we	APIs	none
we	third-party software	none
we	vulnerability class	none
we	uninitialized memory	none
we	part	none
What	ICC Color Profile	none
Wikipedia	color input or output device	none
Windows	Windows Windows	none
Windows	History	none
Windows	Color Management	none
Windows	Image Color Management (ICM) version	none
Windows	version	none
Windows	ICM APIs	none
Windows	API sequence	none
Windows	ICC related operations	none
Windows	MSDN	none
Windows	list	none
Windows	we	none
Windows	third-party software	none
Windows	we	none
Windows	APIs	none
Windows 95 era	CMM	none
Windows 95 era	third-party	none
Windows 95 era	same code	none
Windows 95 era	security fixes	none
Windows 95 era	decades	none
Windows 95 era	ships	none
Windows binaries	fact	none
Windows DLLs	hope	none
Windows DLLs	disassembly	none
Windows DLLs	EXEs	none
Windows DLLs	ways	none
Windows Vista	Windows Color System	none
Windows Windows	History	none
Windows Windows	version	none
XML	XML file format	none
