security gaps	powerful advantage	hypernym	none
security capabilities	Paula Musich	none	none
Paula Musich	market research firm Enterprise Management Associates	none	none
security capabilities	one point	hypernym	none
security capabilities	limited visibility	hyponym	none
security capabilities	time	hypernym	none
limited visibility	time	none	none
Paula Musich	limited visibility	none	none
Paula Musich	time	none	none
Paula Musich	organization's ongoing security posture	none	none
organization's ongoing security posture	research director	none	none
security capabilities	organization's ongoing security posture	hyponym	none
organization's ongoing security posture	limited visibility	hypernym	none
organization's ongoing security posture	time	hypernym	none
Paula Musich	security and risk management	none	none
limited visibility	one point	none	none
time	one point	none	none
market research firm Enterprise Management Associates	research director	none	none
security and risk management	time	hypernym	none
security and risk management	limited visibility	hypernym	none
organization's ongoing security posture	one point	none	none
market research firm Enterprise Management Associates	one point	none	none
security and risk management	research director	hypernym	none
market research firm Enterprise Management Associates	organization's ongoing security posture	none	none
Paula Musich	one point	none	none
limited visibility	research director	hypernym	none
time	research director	none	none
Paula Musich	research director	none	none
security and risk management	market research firm Enterprise Management Associates	none	none
market research firm Enterprise Management Associates	limited visibility	none	none
market research firm Enterprise Management Associates	time	none	none
security and risk management	one point	none	none
security capabilities	security and risk management	hyponym	none
security capabilities	research director	hyponym	none
security and risk management	organization's ongoing security posture	none	none
one point	research director	none	none
security capabilities	market research firm Enterprise Management Associates	none	none
heart	security	hypernym	none
processes	security	hypernym	none
processes	people	hypernym	none
processes	heart	hypernym	none
heart	people	none	none
security	issue	hypernym	none
processes	issue	hypernym	none
people	issue	none	none
heart	issue	hypernym	none
security	people	hypernym	none
top	changes	hypernym	none
defenses	regular basis	instance	none
security operations teams	good security hygiene	hyponym	none
defenses	attack simulation	instance	none
exploitable vulnerability	testing	hypernym	none
changes	exploitable vulnerability	hyponym	none
attack simulation	regular basis	hypernym	none
testing	security operations teams	hyponym	none
changes	defenses	hypernym	none
top	good security hygiene	hyponym	none
top	defenses	none	none
exploitable vulnerability	defenses	hypernym	none
testing	attack simulation	instance	none
changes	testing	hypernym	none
top	testing	concept	none
attack simulation	good security hygiene	none	none
security operations teams	regular basis	hypernym	none
security operations teams	defenses	hypernym	none
testing	regular basis	instance	none
top	regular basis	none	none
changes	regular basis	none	none
defenses	good security hygiene	none	none
security operations teams	attack simulation	hypernym	none
exploitable vulnerability	regular basis	hypernym	none
top	attack simulation	none	none
testing	defenses	hypernym	none
changes	security operations teams	hyponym	none
top	security operations teams	hyponym	none
changes	attack simulation	none	none
exploitable vulnerability	security operations teams	hyponym	none
top	exploitable vulnerability	hyponym	none
exploitable vulnerability	attack simulation	hypernym	none
exploitable vulnerability	good security hygiene	hyponym	none
regular basis	good security hygiene	none	none
changes	good security hygiene	hyponym	none
testing	good security hygiene	hyponym	none
Security Tools	Intended Keysight's Threat Simulator solution	none	none
Threat Simulator	Intended Keysight's Threat Simulator solution	none	none
Threat Simulator	Security Tools	hypernym	concept
Confidence	Security Tools	hyponym	none
Threat Simulator	Confidence	hypernym	none
Confidence	Intended Keysight's Threat Simulator solution	none	none
organization	security tools effectiveness	hyponym	none
security tools	method	hypernym	hypernym
method	security tools effectiveness	hyponym	none
security tools	security tools effectiveness	hyponym	none
enterprise security operations teams	security tools effectiveness	hyponym	none
method	organization	hypernym	none
enterprise security operations teams	organization	hypernym	none
security tools	organization	hypernym	none
enterprise security operations teams	method	hypernym	none
security tools	enterprise security operations teams	instance	none
"continuous, automated security assessment"	organizations	hypernym	none
gaps	end	none	none
environment drift	security configurations	hypernym	none
"continuous, automated security assessment"	related group	hypernym	none
someone	related group	hyponym	none
IT	change	none	none
"continuous, automated security assessment"	security configurations	hypernym	none
malicious intent	clear remediation steps	none	none
someone	IT	none	none
environment drift	end	none	none
security configurations	patented recommendation engine	none	none
IT	gaps	none	none
environment drift	malicious intent	none	none
related group	patented recommendation engine	none	none
malicious intent	It	hypernym	none
someone	It	none	none
malicious intent	organizations	hypernym	none
clear remediation steps	result	none	none
environment drift	related group	none	none
"continuous, automated security assessment"	change	hypernym	none
security configurations	gaps	hypernym	none
result	gaps	none	none
result	It	none	none
security configurations	IT	hypernym	none
malicious intent	someone	hypernym	none
security configurations	It	hypernym	none
IT	end	none	none
related group	end	none	none
security configurations	end	hypernym	none
gaps	related group	hypernym	none
clear remediation steps	patented recommendation engine	none	none
someone	gaps	none	none
organizations	related group	hyponym	none
environment drift	patented recommendation engine	none	none
malicious intent	gaps	hypernym	none
change	end	hypernym	none
environment drift	It	none	none
security configurations	someone	hypernym	none
IT	It	none	none
security configurations	result	hypernym	none
result	end	hypernym	none
malicious intent	change	hypernym	none
gaps	patented recommendation engine	none	none
clear remediation steps	organizations	hypernym	none
clear remediation steps	related group	none	none
end	It	none	none
"continuous, automated security assessment"	someone	hypernym	none
environment drift	clear remediation steps	none	none
malicious intent	result	hypernym	none
someone	end	none	none
organizations	patented recommendation engine	hyponym	none
someone	result	none	none
change	It	none	none
malicious intent	patented recommendation engine	none	none
change	patented recommendation engine	none	none
result	related group	hyponym	none
related group	It	none	none
"continuous, automated security assessment"	It	hypernym	none
clear remediation steps	someone	none	none
malicious intent	IT	hypernym	none
organizations	end	hypernym	none
malicious intent	related group	hypernym	none
change	organizations	hypernym	none
change	related group	none	none
environment drift	result	none	none
clear remediation steps	change	none	none
result	patented recommendation engine	none	none
environment drift	someone	none	none
"continuous, automated security assessment"	clear remediation steps	none	none
result	IT	none	none
clear remediation steps	gaps	none	none
someone	organizations	none	none
result	change	hypernym	none
clear remediation steps	end	none	none
result	organizations	hypernym	none
IT	patented recommendation engine	none	none
"continuous, automated security assessment"	gaps	hypernym	none
gaps	It	none	none
security configurations	change	hypernym	none
"continuous, automated security assessment"	result	hypernym	none
clear remediation steps	IT	none	none
clear remediation steps	It	none	none
environment drift	organizations	hypernym	none
security configurations	organizations	hypernym	none
change	gaps	hypernym	none
organizations	It	none	none
IT	organizations	none	none
someone	change	hypernym	none
IT	related group	none	none
patented recommendation engine	end	none	none
"continuous, automated security assessment"	patented recommendation engine	none	none
patented recommendation engine	It	none	none
"continuous, automated security assessment"	end	hypernym	none
gaps	organizations	none	none
"continuous, automated security assessment"	malicious intent	hypernym	none
malicious intent	end	hypernym	none
security configurations	clear remediation steps	none	none
"continuous, automated security assessment"	IT	hypernym	none
someone	patented recommendation engine	none	none
security configurations	malicious intent	none	none
"continuous, automated security assessment"	environment drift	none	none
environment drift	gaps	hypernym	none
environment drift	IT	none	none
security configurations	related group	hypernym	none
environment drift	change	none	none
Ixia Solutions Group	Security Group	hypernym	concept
Today's network and security teams security solutions	continuous basis	none	none
security solutions	Today's network and security teams security solutions	hyponym	none
Keysight Network Applications	Today's network and security teams	none	none
Today's network and security teams	Ixia Solutions Group	none	none
security solutions	Keysight Network Applications	hyponym	none
Keysight Network Applications	continuous basis	none	none
Today's network and security teams	Security Group	hypernym	none
vice president	Today's network and security teams security solutions	none	none
Today's network and security teams	continuous basis	none	none
security solutions	Ixia Solutions Group	none	none
Ixia Solutions Group	Today's network and security teams security solutions	none	none
Security Group	Today's network and security teams security solutions	hyponym	none
security solutions	continuous basis	none	none
vice president	Today's network and security teams	none	none
security solutions	vice president	hypernym	none
Scott Register	vice president	none	none
vice president	continuous basis	none	none
security solutions	Security Group	hypernym	none
Ixia Solutions Group	continuous basis	none	none
Scott Register	Ixia Solutions Group	none	none
vice president	Ixia Solutions Group	none	none
Scott Register	Security Group	none	none
Scott Register	Keysight Network Applications	none	none
vice president	Keysight Network Applications	none	none
Scott Register	security solutions	none	none
Scott Register	continuous basis	none	none
vice president	Security Group	none	none
Today's network and security teams	Today's network and security teams security solutions	hypernym	none
Keysight Network Applications	Ixia Solutions Group	none	none
security solutions	Today's network and security teams	hyponym	none
Scott Register	Today's network and security teams security solutions	none	none
Keysight Network Applications	Today's network and security teams security solutions	none	none
Scott Register	Today's network and security teams	none	none
Keysight Network Applications	Security Group	hypernym	none
Security Group	continuous basis	none	none
security skills	lack	hypernym	none
security skills	misconfigurations	instance	none
lack	misconfigurations	hyponym	none
Security breaches	capable products	hypernym	none
capable products	misconfigurations	none	none
security skills	Security breaches	hyponym	none
lack	Security breaches	hyponym	none
security skills	capable products	none	none
lack	capable products	hyponym	none
Security breaches	misconfigurations	hypernym	none
easy task	coverage gaps	none	none
live network	coverage gaps	none	none
easy task	live network	hyponym	none
security operations teams	gaps	concept	none
gaps security posture	gaps	none	none
Threat Simulator	security operations teams	none	none
gaps security posture	actionable insight	none	none
actionable insight	gaps	none	none
gaps security posture	security operations teams	none	none
Threat Simulator	actionable insight	none	none
Threat Simulator	gaps	none	none
gaps security posture	Threat Simulator	none	none
security operations teams	actionable insight	hyponym	none
Keysight's Breach Defense SecOps platform	ThreatARMOR	none	instance
threat intelligence gateway	Keysight's Breach Defense SecOps platform	none	none
Threat Simulator	Keysight's Breach Defense SecOps platform	none	instance
ThreatARMOR	addition	none	none
Threat Simulator	threat intelligence gateway	none	none
threat intelligence gateway	addition	hypernym	none
Keysight's Breach Defense SecOps platform	addition	hypernym	none
Threat Simulator	ThreatARMOR	none	instance
Threat Simulator	addition	hypernym	none
threat intelligence gateway	ThreatARMOR	none	instance
event management	attack surface	hypernym	none
up to 80%	source	concept	none
malicious traffic	source	hypernym	none
ThreatARMOR	source	none	none
number	existing security infrastructure	none	none
number	security information	hyponym	none
attack surface	source	hypernym	none
SIEM alerts	source	none	none
attack surface	security information	hyponym	none
number	up to 80%	none	none
number	attack surface	hyponym	none
SIEM alerts	event management	none	none
SIEM alerts	existing security infrastructure	none	none
SIEM alerts	malicious traffic	none	none
SIEM alerts	ThreatARMOR	none	none
SIEM alerts	security information	concept	hypernym
existing security infrastructure	source	hypernym	none
security information	source	hypernym	none
up to 80%	event management	none	none
event management	source	none	none
up to 80%	attack surface	none	none
malicious traffic	up to 80%	hypernym	none
ThreatARMOR	up to 80%	none	none
malicious traffic	event management	none	none
ThreatARMOR	event management	none	none
malicious traffic	attack surface	hypernym	none
ThreatARMOR	attack surface	none	none
up to 80%	existing security infrastructure	hyponym	none
up to 80%	security information	hypernym	none
malicious traffic	number	hypernym	none
ThreatARMOR	number	none	none
malicious traffic	existing security infrastructure	hyponym	none
malicious traffic	security information	hypernym	none
ThreatARMOR	existing security infrastructure	none	concept
ThreatARMOR	security information	hypernym	none
SIEM alerts	up to 80%	none	none
SIEM alerts	number	hypernym	none
existing security infrastructure	security information	hypernym	none
event management	existing security infrastructure	hyponym	none
event management	security information	hypernym	none
number	event management	hyponym	none
SIEM alerts	attack surface	none	none
number	source	none	none
attack surface	existing security infrastructure	hyponym	none
malicious traffic	ThreatARMOR	none	none
unassigned IP addresses	line-rate speeds	none	none
unassigned IP addresses	SIEM tools	none	none
known bad IP addresses	ThreatARMOR	none	none
geography	network	hypernym	none
traffic	SIEM tools	none	none
internal devices	malicious IP addresses	hyponym	none
geography	line-rate speeds	none	none
unused IP space	domains	hypernym	none
internal devices	unassigned IP addresses	none	none
network	line-rate speeds	none	none
known bad IP addresses	SIEM tools	none	none
known bad IP addresses	line-rate speeds	none	none
known botnet C&C servers	SIEM tools	hypernym	none
network	unassigned IP addresses	hyponym	none
malicious IP addresses	traffic	hypernym	none
malicious IP addresses	unused IP space	hypernym	none
known botnet C&C servers	traffic	hypernym	none
unused IP space	unassigned IP addresses	none	none
known botnet C&C servers	unused IP space	hypernym	none
domains	traffic	hypernym	none
unused IP space	line-rate speeds	none	none
internal devices	SIEM tools	none	none
internal devices	ThreatARMOR	none	none
geography	domains	none	none
known bad IP addresses	unused IP space	none	none
ThreatARMOR	unassigned IP addresses	none	none
known bad IP addresses	network	hypernym	none
known bad IP addresses	malicious IP addresses	hypernym	none
geography	traffic	hypernym	none
network	traffic	hypernym	none
domains	ThreatARMOR	none	none
malicious IP addresses	SIEM tools	none	none
network	ThreatARMOR	none	none
internal devices	domains	hypernym	none
malicious IP addresses	line-rate speeds	none	none
geography	ThreatARMOR	none	none
geography	SIEM tools	none	none
geography	malicious IP addresses	hyponym	none
internal devices	network	hypernym	none
known bad IP addresses	unassigned IP addresses	none	none
domains	SIEM tools	none	none
domains	line-rate speeds	none	none
ThreatARMOR	traffic	none	none
internal devices	traffic	hypernym	none
known botnet C&C servers	geography	hypernym	none
known botnet C&C servers	internal devices	hypernym	none
known bad IP addresses	known botnet C&C servers	hypernym	none
malicious IP addresses	unassigned IP addresses	hypernym	none
traffic	unassigned IP addresses	none	none
unused IP space	SIEM tools	none	none
geography	unassigned IP addresses	none	none
known botnet C&C servers	ThreatARMOR	hypernym	none
geography	unused IP space	none	none
malicious IP addresses	network	hypernym	none
known botnet C&C servers	malicious IP addresses	hypernym	none
known botnet C&C servers	unassigned IP addresses	hypernym	none
known bad IP addresses	geography	hypernym	none
malicious IP addresses	ThreatARMOR	hypernym	none
known botnet C&C servers	network	hypernym	none
network	SIEM tools	none	none
SIEM tools	line-rate speeds	none	none
known bad IP addresses	domains	hypernym	none
known bad IP addresses	traffic	hypernym	none
traffic	line-rate speeds	instance	none
unused IP space	network	hypernym	none
ThreatARMOR	SIEM tools	none	none
ThreatARMOR	line-rate speeds	none	none
known botnet C&C servers	line-rate speeds	none	none
internal devices	line-rate speeds	none	none
malicious IP addresses	domains	hypernym	none
internal devices	unused IP space	none	none
unused IP space	ThreatARMOR	none	none
known bad IP addresses	internal devices	hypernym	none
known botnet C&C servers	domains	hypernym	none
unused IP space	traffic	hypernym	none
domains	network	hyponym	none
domains	unassigned IP addresses	hyponym	none
geography	internal devices	none	none
electronic products	manufacturing test	none	none
electronic products	offerings	hypernym	none
manufacturing test	to optimization	none	none
cloud environments	manufacturing test	none	none
cloud environments	offerings	none	none
offerings	to optimization	none	none
networks	electronic products	instance	none
prototype validation	offerings	none	none
design simulation	to optimization	none	none
prototype validation	lower cost	none	none
networks	manufacturing test	instance	none
networks	offerings	hypernym	none
networks	prototype validation	instance	none
cloud environments	design simulation	none	none
design simulation	Keysight's solutions	none	none
manufacturing test	lower cost	none	none
offerings	lower cost	hyponym	none
electronic products	Keysight's solutions	none	none
design simulation	lower cost	hypernym	none
electronic products	lower cost	none	none
networks	to optimization	instance	none
networks	design simulation	instance	none
prototype validation	Keysight's solutions	none	none
networks	Keysight's solutions	none	none
Keysight's solutions	lower cost	none	none
manufacturing test	design simulation	none	none
to optimization	lower cost	none	none
manufacturing test	Keysight's solutions	none	none
offerings	Keysight's solutions	none	none
cloud environments	to optimization	hypernym	none
electronic products	design simulation	instance	none
electronic products	to optimization	hypernym	none
networks	lower cost	hyponym	none
design simulation	prototype validation	none	none
design simulation	offerings	hypernym	none
cloud environments	Keysight's solutions	none	none
manufacturing test	offerings	none	none
prototype validation	to optimization	none	none
networks	cloud environments	instance	none
cloud environments	electronic products	hypernym	none
manufacturing test	prototype validation	none	none
Keysight's solutions	to optimization	none	none
electronic products	prototype validation	hyponym	none
cloud environments	lower cost	none	none
cloud environments	prototype validation	none	none
end markets	general electronics	none	none
semiconductor	general electronics	instance	none
aerospace	general electronics	hyponym	none
semiconductor	aerospace	none	none
worldwide communications ecosystem	Customers	none	none
end markets	aerospace	hypernym	none
general electronics	Customers	none	none
worldwide communications ecosystem	energy	hypernym	none
worldwide communications ecosystem	semiconductor	hypernym	none
aerospace	energy	hypernym	none
defense	general electronics	hyponym	none
aerospace	defense	hypernym	none
aerospace	Customers	none	none
worldwide communications ecosystem	general electronics	hypernym	none
defense	Customers	none	none
end markets	semiconductor	none	none
defense	energy	hypernym	none
worldwide communications ecosystem	defense	hypernym	none
energy	Customers	none	none
end markets	worldwide communications ecosystem	hyponym	none
end markets	Customers	none	none
worldwide communications ecosystem	aerospace	hypernym	none
semiconductor	Customers	none	none
semiconductor	defense	hypernym	none
end markets	energy	hypernym	none
energy	general electronics	hyponym	none
end markets	defense	hypernym	none
semiconductor	energy	none	none
Keysight	fiscal year	none	none
fiscal year	revenues	none	none
Keysight	revenues	none	none
