security capabilities	security and risk management	hyponym	hyponym
security tools effectiveness	security tools	hypernym	none
security solutions	Security Group	hypernym	hypernym
Security breaches	security skills	hypernym	none
security community	security automation	hyponym	none
security own infrastructure	security	hypernym	hypernym
security issues	Critical Risks	hypernym	hyponym
Critical Risks	Risks	hypernym	hypernym
attacker	vulnerabilities	hyponym	none
OWASP	OWASP OWASP	hyponym	none
knowledge	expertise	hypernym	hypernym
viruses	Internet	hypernym	none
Data	Internet	instance	hyponym
Data	User Data	hyponym	hyponym
personal data	Privacy Policy	hyponym	none
contact information	payment information	hypernym	none
privacy	password	hypernym	none
emails	password	hypernym	none
little information	contact information	hypernym	none
password	information	hypernym	hypernym
password	password security meter	hyponym	none
passwords	encryption technologies	hyponym	hypernym
sensitive personal information	Privacy policy	hypernym	none
security	password	hypernym	none
concern	contents	none	none
encryption	security	hypernym	hypernym
encryption	adequate password	hyponym	hyponym
sensitive business data	private data	hypernym	none
cloud-based intrusion	attackers	hypernym	none
emails	data	hypernym	hypernym
data storage	data	hypernym	hypernym
data	documents	hypernym	hyponym
data storage	documents	hypernym	none
financial data	PII	none	none
prevention	detection	hypernym	none
unintended disclosures	sensitive information	hypernym	none
intrusion	attacker	hypernym	hyponym
Homeland Security	CISA	concept	none
knowledge	integrity	none	none
Internet Security	security	hypernym	hypernym
security	Security practitioners	hyponym	none
security baseline enforcement	advanced security features	hypernym	none
Authorization	policy	hypernym	hypernym
passwords	Sensitive data	hyponym	hypernym
privacy laws	Protect Data	hypernym	none
personal information	privacy laws	hyponym	none
Sensitive data	Protect Data	hypernym	none
personal information	Sensitive data	hypernym	hypernym
extra protection	Protect Data	hyponym	none
passwords	information	hypernym	hypernym
public marketing information	public data	hypernym	none
encryption	sensitive data	hyponym	none
sensitive data management	sensitive data	hypernym	none
sure sensitive data	sensitive data	hypernym	none
crypto	Cryptography	hypernym	none
information security	Cryptography	hypernym	hyponym
data leakage	sensitive data	hyponym	none
passwords	encryption keys	hyponym	hyponym
secrets	unauthorized disclosure	hyponym	none
passwords	authentication	hypernym	hypernym
security goals	security frameworks	hyponym	none
Vulnerabilities	Secure frameworks	hyponym	none
Secure frameworks	known vulnerabilities	hypernym	none
security requirement	needed security functionality	hypernym	hyponym
Security requirements	specific security problem	hyponym	none
Security requirements	vetted security functionality	hyponym	hyponym
security controls	standard security requirements	hyponym	hyponym
security	standard security requirements	hyponym	hyponym
security	security controls	hyponym	hyponym
Security requirements	security issues	hypernym	none
more security functionality	security requirements	hypernym	hypernym
Security requirements	security functionality	hypernym	none
Better security	vulnerabilities	hypernym	none
IT security	technology	hypernym	hypernym
database	data	hypernym	hypernym
data storage	data	hypernym	hypernym
networking	data	hypernym	none
data validation	data	hypernym	hypernym
data	data encryption	hyponym	hyponym
encryption	PII	hyponym	none
encryption	data	hypernym	none
PII	data	concept	hypernym
PII	identifiable information	hyponym	hyponym
databases	PII	hyponym	none
databases	values	hyponym	hyponym
security settings	values	hypernym	hypernym
updates	security notes	hyponym	none
security	attackers	hyponym	none
IT security	technology	hypernym	hypernym
man-in-the-middle attacks	attackers	hypernym	none
man-in-the-middle attacks	crypto	hypernym	none
credentials	data	hypernym	hypernym
information	credentials	hypernym	hyponym
PII	data	concept	hypernym
information	PII	hyponym	hyponym
personal data	data	hypernym	hypernym
information	data	hypernym	hypernym
personal data	sensitive personal information	hyponym	hyponym
personal data	PII	hypernym	hypernym
personal data	information	hypernym	hypernym
credentials	PII	instance	hypernym
sensitive personal information	PII	hypernym	hypernym
passwords	data	hypernym	hypernym
personal information	privacy laws	hyponym	none
personal information	data	hypernym	hypernym
secure parameters	secure protocols	hypernym	none
Hostile data	hostile data	hyponym	none
hostile data	data	hypernym	hypernym
security	solid security programs	hyponym	hyponym
Privacy	Security	hypernym	none
Risk	investment	none	none
Risk	Security	hypernym	none
Security	investment	none	none
security	attention	hypernym	none
security	security practitioners	hyponym	hyponym
privacy	security	hypernym	hypernym
risks	security	hypernym	none
security team	security	hypernym	hypernym
security team company	security team	hypernym	hypernym
security team company	security	hypernym	hypernym
learning	security	hypernym	none
security early product	security	hypernym	none
security early market	security	hypernym	none
security	values	none	none
confidentiality	Security	hypernym	hypernym
privacy	confidentiality	hypernym	hypernym
privacy	Security	hypernym	hypernym
security services company	security services company’s leaders	hyponym	hyponym
security services company	Security expectations	hyponym	none
risk	security	hypernym	none
security priorities	security	hypernym	hypernym
security resources	security	hypernym	hypernym
security	baking security	hyponym	none
security	st security	hyponym	none
Security	values	hyponym	none
Security	technology	hypernym	hypernym
security	concern	hypernym	hypernym
privacy	concern	hypernym	hypernym
risk tolerance	risk	hypernym	none
risks	current security risks	hyponym	hyponym
© 20 security	dedicated security	hyponym	none
questions	concerns	hypernym	hypernym
security leader	Security Program |	hyponym	none
security engineers	security resources	hypernym	hypernym
resources	security resources	hyponym	hyponym
strong security skill set	security	hypernym	hypernym
security	concerns	hypernym	hypernym
security consultant	technical security work	hypernym	hypernym
information	wireless data	hyponym	hyponym
security	technology	hypernym	hypernym
viruses	Antivirus	hypernym	none
viruses	malware	hypernym	hypernym
Antivirus	malware	concept	none
malicious software	antivirus software	hypernym	none
security company	Antivirus companies	hyponym	hyponym
security teams	security security teams	hyponym	none
alert	attention	hypernym	none
security policies	additional security	hyponym	hypernym
Antimalware	Antivirus	concept	hypernym
content	information	none	none
malicious code	attacker	hypernym	none
details	information	hypernym	hypernym
vulnerabilities	sensitive data	hyponym	hyponym
sensitive data	data	hypernym	hypernym
details security	details	hypernym	hypernym
Data encryption	plaintext	hypernym	none
data breaches	data breach discovery	hyponym	none
theft	identity theft	hyponym	hyponym
information reputation	information	hypernym	none
data breach	information	hypernym	none
data breach	identifiable information	hyponym	none
software	programs	hyponym	hyponym
programs	software	hyponym	none
protection systems	security alerts	hyponym	hyponym
warnings	alert systems	none	hypernym
alerts	critical alerts	hyponym	hyponym
intrusion	attacker	hypernym	hyponym
security	attacker	hyponym	none
security credentials	security	hypernym	hypernym
security bulletins	vulnerabilities	hypernym	none
IoT	internet	hypernym	hypernym
untrusted data	data	hypernym	hypernym
data tampering	encryption	hypernym	none
security	data	hypernym	none
general security rule	security	hypernym	hypernym
XSS	untrusted data	hyponym	hyponym
attacker	attacker’s website	hyponym	none
CSRF	XSS	hypernym	none
phishing	cyberattacks	hypernym	hypernym
phishing	emails	hypernym	hypernym
risk	threats	hypernym	hyponym
zero-day phishing	malware	concept	hyponym
