air condition	movable asset	none	hypernym
air condition	tangible asset	none	hypernym
air condition system	asset	hypernym	hypernym
air condition system	movable asset	none	hypernym
air condition system	tangible asset	none	hypernym
air conditioning control	compliant control	none	hypernym
air conditioning control	control	hypernym	hypernym
air conditioning control compliant server room	asset	hypernym	hypernym
air conditioning control compliant server room	compliant control	hypernym	hypernym
air conditioning control compliant server room	control	hypernym	hypernym
air conditioning control compliant server room	immovable asset	hypernym	hypernym
air conditioning control compliant server room	section	hypernym	hypernym
air conditioning control compliant server room	server room	hypernym	hypernym
air conditioning control compliant server room	tangible asset	hypernym	hypernym
air conditioning server room	compliant control	hypernym	hypernym
air conditioning server room	control	hypernym	hypernym
alarm system	asset	hypernym	hypernym
alarm system	movable asset	none	hypernym
alarm system	tangible asset	hypernym	hypernym
anti virus	compliant control	hyponym	hypernym
anti virus	control	hypernym	hypernym
anti virus	software	hypernym	hypernym
anti virus control	compliant control	hypernym	hypernym
anti virus control	control	hypernym	hypernym
anti virus software	compliant control	hypernym	hypernym
anti virus software	control	hypernym	hypernym
anti virus software control compliant computer	compliant control	hypernym	hypernym
anti virus software control compliant computer	control	hypernym	hypernym
antivirus	compliant control	hyponym	hypernym
antivirus	control	hypernym	hypernym
antivirus	software	instance	hypernym
antivirus control	compliant control	hyponym	hypernym
antivirus control	control	hypernym	hypernym
antivirus control compliant mobile	IT component	hypernym	hypernym
antivirus control compliant mobile	asset	hypernym	hypernym
antivirus control compliant mobile	compliant control	hypernym	hypernym
antivirus control compliant mobile	control	hypernym	hypernym
antivirus control compliant mobile	mobile	hypernym	hypernym
antivirus control compliant mobile	movable asset	hypernym	hypernym
antivirus control compliant mobile	tangible asset	hypernym	hypernym
antivirus control compliant mobile device	IT component	hypernym	hypernym
antivirus control compliant mobile device	asset	hypernym	hypernym
antivirus control compliant mobile device	compliant control	hypernym	hypernym
antivirus control compliant mobile device	control	hypernym	hypernym
antivirus control compliant mobile device	mobile device	hypernym	hypernym
antivirus control compliant mobile device	movable asset	hypernym	hypernym
antivirus control compliant mobile device	tangible asset	hypernym	hypernym
antivirus software	compliant control	hyponym	hypernym
antivirus software	control	hypernym	hypernym
antivirus software control compliant computer	IT component	hypernym	hypernym
antivirus software control compliant computer	asset	hypernym	hypernym
antivirus software control compliant computer	compliant control	hypernym	hypernym
antivirus software control compliant computer	computer	hypernym	hypernym
antivirus software control compliant computer	control	hypernym	hypernym
antivirus software control compliant computer	movable asset	hypernym	hypernym
antivirus software control compliant computer	tangible asset	hypernym	hypernym
application evaluation	asset	hypernym	hypernym
application evaluation	compliant control	hypernym	hypernym
application evaluation	control	hypernym	hypernym
application evaluation	intangible asset	hypernym	hypernym
application evaluation	organization	hypernym	hypernym
application evaluation	policy	hypernym	hypernym
application evaluation control	asset	hypernym	hypernym
application evaluation control	compliant control	hypernym	hypernym
application evaluation control	control	hypernym	hypernym
application evaluation control	intangible asset	hypernym	hypernym
application evaluation control	organization	hypernym	hypernym
application evaluation control compliant organization	asset	hypernym	hypernym
application evaluation control compliant organization	compliant control	hypernym	hypernym
application evaluation control compliant organization	control	hypernym	hypernym
application evaluation control compliant organization	intangible asset	hypernym	hypernym
application evaluation control compliant organization	organization	hypernym	hypernym
application evaluation policy	asset	hypernym	hypernym
application evaluation policy	intangible asset	hypernym	hypernym
application evaluation policy	policy	hypernym	hypernym
appropriate	asset	hypernym	hypernym
appropriate	intangible asset	none	hypernym
appropriate	organization	hypernym	hypernym
appropriate contacts	asset	hypernym	hypernym
appropriate contacts	compliant control	hypernym	hypernym
appropriate contacts	control	hypernym	hypernym
appropriate contacts	intangible asset	hypernym	hypernym
appropriate contacts	organization	hypernym	hypernym
appropriate contacts	policy	hypernym	hypernym
appropriate contacts compliant organization	asset	hypernym	hypernym
appropriate contacts compliant organization	compliant control	hypernym	hypernym
appropriate contacts compliant organization	control	hypernym	hypernym
appropriate contacts compliant organization	intangible asset	hypernym	hypernym
appropriate contacts compliant organization	organization	hypernym	hypernym
appropriate contacts policy	asset	hypernym	hypernym
appropriate contacts policy	intangible asset	hypernym	hypernym
appropriate contacts policy	policy	hypernym	hypernym
asset	CO2 fire extinguisher	none	hyponym
asset	IT component	hyponym	hyponym
asset	PDA	hyponym	hyponym
asset	access control regulation	hyponym	hyponym
asset	access control regulation control	hyponym	hyponym
asset	access control regulation control compliant organization	hyponym	hyponym
asset	access control regulation policy	hyponym	hyponym
asset	access log book	hyponym	hyponym
asset	access system	hyponym	hyponym
asset	activities monitoring	hyponym	hyponym
asset	activities monitoring software	hyponym	hyponym
asset	air condition	none	hyponym
asset	air condition system	hyponym	hyponym
asset	air conditioning control compliant server room	instance	hyponym
asset	alarm system	hyponym	hyponym
asset	antivirus control compliant mobile	instance	hyponym
asset	antivirus control compliant mobile device	hyponym	hyponym
asset	antivirus software control compliant computer	hyponym	hyponym
asset	application evaluation	hyponym	hyponym
asset	application evaluation control	hyponym	hyponym
asset	application evaluation control compliant organization	hyponym	hyponym
asset	application evaluation policy	hyponym	hyponym
asset	appropriate	none	hyponym
asset	appropriate contacts	hyponym	hyponym
asset	appropriate contacts compliant organization	none	hyponym
asset	appropriate contacts policy	hyponym	hyponym
asset	asset importance	none	hyponym
asset	asset threat probability	none	hyponym
asset	assets	hypernym	hyponym
asset	assets control	none	hyponym
asset	assets control compliant organization	none	hyponym
asset	assets control policy	none	hyponym
asset	attacker	none	hyponym
asset	attacker profile	hyponym	hyponym
asset	audit logging	hyponym	hyponym
asset	audit logging and monitoring	hyponym	hyponym
asset	audit logging and monitoring control	hyponym	hyponym
asset	audit logging and monitoring control compliant organization	hyponym	hyponym
asset	audit logging and monitoring policy	hyponym	hyponym
asset	audit logging control	hyponym	hyponym
asset	audit logging control compliant organization	hyponym	hyponym
asset	audit logging policy	hyponym	hyponym
asset	audit monitoring	hyponym	hyponym
asset	audit monitoring control	hyponym	hyponym
asset	audit monitoring control compliant organization	hyponym	hyponym
asset	automatic locking	hyponym	hyponym
asset	automatic locking control compliant computer	hyponym	hyponym
asset	automatic locking control compliant mobile	hyponym	hyponym
asset	automatic locking control compliant mobile device	hyponym	hyponym
asset	automatic locking software	hyponym	hyponym
asset	backup	instance	hyponym
asset	backup media	instance	hyponym
asset	backup software	hyponym	hyponym
asset	backup storage in-house control compliant backup media	hyponym	hyponym
asset	backup storage outside control compliant backup media	hyponym	hyponym
asset	bared window	hyponym	hyponym
asset	bared window control compliant section	none	hyponym
asset	building	hypernym	hyponym
asset	business continuity	none	hyponym
asset	business continuity management process	none	hyponym
asset	business continuity management process control	hyponym	hyponym
asset	business continuity management process control compliant organization	hyponym	hyponym
asset	business continuity policy	hyponym	hyponym
asset	cabling security	hyponym	hyponym
asset	cabling security control	hyponym	hyponym
asset	cabling security control compliant building	instance	hyponym
asset	cabling security policy	hyponym	hyponym
asset	cd	instance	hyponym
asset	cd and dvd	hyponym	hyponym
asset	change control procedures	none	hyponym
asset	change control procedures control	hyponym	hyponym
asset	change control procedures control compliant control compliant building	none	hyponym
asset	change control procedures policy	hyponym	hyponym
asset	checklist	hyponym	hyponym
asset	clear desk	hyponym	hyponym
asset	clear desk control	hyponym	hyponym
asset	clear desk control compliant organization	hyponym	hyponym
asset	clear desk policy	hyponym	hyponym
asset	clock synchronization	hyponym	hyponym
asset	clock synchronization control compliant computer	hyponym	hyponym
asset	clock synchronization software	hyponym	hyponym
asset	cloud computing	hyponym	hyponym
asset	cloud computing control	hyponym	hyponym
asset	cloud computing control compliant organization	instance	hyponym
asset	cloud computing policy	hyponym	hyponym
asset	cloud service contract	hyponym	hyponym
asset	communication scanning	hyponym	hyponym
asset	communication scanning control	hyponym	hyponym
asset	communication scanning control compliant organization	hyponym	hyponym
asset	complex firewall	hyponym	hyponym
asset	compliance	hyponym	hyponym
asset	compliance control	hyponym	hyponym
asset	compliance control compliance organization	hyponym	hyponym
asset	compliance policy	hyponym	hyponym
asset	computer	hypernym	hyponym
asset	config	none	hyponym
asset	config data	hyponym	hyponym
asset	configuration data	hyponym	hyponym
asset	configuration data control	hyponym	hyponym
asset	configuration data control compliant organization	hyponym	hyponym
asset	configuration data digital format	hyponym	hyponym
asset	configuration data hard copy	hyponym	hyponym
asset	contract	hypernym	hyponym
asset	data	hypernym	hyponym
asset	data archiving	hyponym	hyponym
asset	data archiving control	hyponym	hyponym
asset	data archiving control compliant organization	hyponym	hyponym
asset	data archiving policy	hyponym	hyponym
asset	data backup	hyponym	hyponym
asset	data backup control	hyponym	hyponym
asset	data backup control compliant organization	hyponym	hyponym
asset	data backup policy	hyponym	hyponym
asset	data backup storage	hyponym	hyponym
asset	data backup storage and backup media	hyponym	hyponym
asset	data backup storage and backup media control	hyponym	hyponym
asset	data backup storage and backup media control compliant organization	hyponym	hyponym
asset	data backup storage control	hyponym	hyponym
asset	data backup storage control compliant organization	hyponym	hyponym
asset	data backup storage policy	hyponym	hyponym
asset	data breach	hyponym	hyponym
asset	data breach notification	hyponym	hyponym
asset	data breach notification control	hyponym	hyponym
asset	data breach notification control compliant organization	hyponym	hyponym
asset	data breach notification policy	hyponym	hyponym
asset	data breach policy	hyponym	hyponym
asset	data check	hyponym	hyponym
asset	data check software	hyponym	hyponym
asset	data deletion	hyponym	hyponym
asset	data deletion software	hyponym	hyponym
asset	data disposal	hyponym	hyponym
asset	data disposal control	hyponym	hyponym
asset	data disposal control compliant organization	hyponym	hyponym
asset	data disposal policy	hyponym	hyponym
asset	data encryption	hyponym	hyponym
asset	data encryption policy	hyponym	hyponym
asset	data encryption software control compliant computer	hyponym	hyponym
asset	data recording	hyponym	hyponym
asset	data recording policy	hyponym	hyponym
asset	data secrecy	hyponym	hyponym
asset	data secrecy control	hyponym	hyponym
asset	data secrecy control compliant organization	hyponym	hyponym
asset	data secrecy policy	hyponym	hyponym
asset	data security handbook	hyponym	hyponym
asset	data security handbook control	hyponym	hyponym
asset	data security handbook control compliant organization	hyponym	hyponym
asset	delivery area	none	hyponym
asset	disciplinary process	none	hyponym
asset	disciplinary process control	none	hyponym
asset	disciplinary process control compliant organization	none	hyponym
asset	disciplinary process policy	none	hyponym
asset	document	none	hyponym
asset	documented operational procedures	hyponym	hyponym
asset	documented operational procedures control	hyponym	hyponym
asset	documented operational procedures control compliant organization	hyponym	hyponym
asset	door	hyponym	hyponym
asset	dvd	instance	hyponym
asset	electric installation	hyponym	hyponym
asset	electric installation control	none	hyponym
asset	electric installation control compliant organization	none	hyponym
asset	electric installation policy	none	hyponym
asset	electronic commerce services	hyponym	hyponym
asset	electronic commerce services control	hyponym	hyponym
asset	electronic commerce services control compliant organization	instance	hyponym
asset	electronic messaging protection	hyponym	hyponym
asset	electronic messaging protection control	hyponym	hyponym
asset	electronic messaging protection control compliant organization	hyponym	hyponym
asset	emergency planning	hyponym	hyponym
asset	emergency planning control	hyponym	hyponym
asset	emergency planning control compliant organization	hyponym	hyponym
asset	emergency planning policy	hyponym	hyponym
asset	emergency recovery	hyponym	hyponym
asset	emergency recovery control	hyponym	hyponym
asset	emergency recovery control compliant organization	instance	hyponym
asset	emergency recovery policy	hyponym	hyponym
asset	emergency substitute device	hyponym	hyponym
asset	employment contract	hyponym	hyponym
asset	encryption	hyponym	hyponym
asset	encryption of confidential data	hyponym	hyponym
asset	encryption of confidential data control	hyponym	hyponym
asset	encryption of confidential data control compliant organization	hyponym	hyponym
asset	encryption of confidential data policy	hyponym	hyponym
asset	encryption software	hyponym	hyponym
asset	entry checkpoint	hyponym	hyponym
asset	environmental conditions monitoring	hyponym	hyponym
asset	environmental conditions monitoring control	hyponym	hyponym
asset	environmental conditions monitoring control compliant organization	none	hyponym
asset	environmental conditions monitoring control compliant server room	instance	hyponym
asset	environmental conditions monitoring software	hyponym	hyponym
asset	equipment identification control compliant computer	hyponym	hyponym
asset	equipment location	instance	hyponym
asset	equipment location control	none	hyponym
asset	equipment location control compliant building	none	hyponym
asset	exchange agreements	none	hyponym
asset	exchange agreements control	none	hyponym
asset	exchange agreements control compliant organizations	none	hyponym
asset	external connections	hyponym	hyponym
asset	external connections authentication	hyponym	hyponym
asset	external connections authentication control	hyponym	hyponym
asset	external connections authentication control compliant organization	hyponym	hyponym
asset	external connections policy	hyponym	hyponym
asset	external employment contract	hyponym	hyponym
asset	external role	hyponym	hyponym
asset	external staff	hyponym	hyponym
asset	external staff control	hyponym	hyponym
asset	external staff control compliant organizations	hyponym	hyponym
asset	external staff policy	hyponym	hyponym
asset	fire extinguisher	hyponym	hyponym
asset	fire extinguisher control compliant section	none	hyponym
asset	fire safety	hyponym	hyponym
asset	fire safety and training	none	hyponym
asset	fire safety and training policy	none	hyponym
asset	fire safety control	hyponym	hyponym
asset	fire safety control compliant organizations	hyponym	hyponym
asset	fire safety policy	hyponym	hyponym
asset	fire suppression control compliant section	none	hyponym
asset	fire suppression system	hyponym	hyponym
asset	firewall	hyponym	hyponym
asset	firewall control compliant computer	hyponym	hyponym
asset	firewall policy	hyponym	hyponym
asset	firewall regulation	hyponym	hyponym
asset	firewall regulation control	hyponym	hyponym
asset	firewall regulation control compliant organization	hyponym	hyponym
asset	human behavior guidelines	none	hyponym
asset	human behavior guidelines control	none	hyponym
asset	human behavior guidelines control compliant control organization	instance	hyponym
asset	human behavior guidelines control compliant organization	instance	hyponym
asset	human resource development	none	hyponym
asset	human resource development control	none	hyponym
asset	human resource development control compliant organization	none	hyponym
asset	human resource development policy	none	hyponym
asset	identification	hyponym	hyponym
asset	identification software	hyponym	hyponym
asset	information passing	hyponym	hyponym
asset	information passing control	hyponym	hyponym
asset	information passing control compliant organization	hyponym	hyponym
asset	information passing policy	hyponym	hyponym
asset	information security	hyponym	hyponym
asset	information security independent review	hyponym	hyponym
asset	information security independent review control	hyponym	hyponym
asset	information security independent review control compliant organization	hyponym	hyponym
asset	information security policy	hyponym	hyponym
asset	information security policy control	hyponym	hyponym
asset	information security policy control compliant organization	hyponym	hyponym
asset	information security review	hyponym	hyponym
asset	information security review control	hyponym	hyponym
asset	information security review control compliant organization	hyponym	hyponym
asset	information security risk awareness	hyponym	hyponym
asset	information security risk awareness control	hyponym	hyponym
asset	information security risk awareness control compliant organization	hyponym	hyponym
asset	installation media	hyponym	hyponym
asset	internal data	hyponym	hyponym
asset	internal role	hyponym	hyponym
asset	internet filter	hyponym	hyponym
asset	internet filter control compliant computer	instance	hyponym
asset	internet filter software	hyponym	hyponym
asset	internet gateway	hyponym	hyponym
asset	internet regulation	hyponym	hyponym
asset	internet regulation control	hyponym	hyponym
asset	internet regulation control compliant organization	hyponym	hyponym
asset	internet regulation policy	hyponym	hyponym
asset	intrusion alarm system	hyponym	hyponym
asset	intrusion alarm system control compliant section	hyponym	hyponym
asset	kensignton lock control compliant computer	hyponym	hyponym
asset	kensington lock	none	hyponym
asset	level	hypernym	hyponym
asset	lightning arrester	none	hyponym
asset	loading area	none	hyponym
asset	location	hypernym	hyponym
asset	lockable depository	hyponym	hyponym
asset	locked doors	hyponym	hyponym
asset	locked doors after working hours	none	hyponym
asset	locked doors after working hours policy	none	hyponym
asset	locked doors control	hyponym	hyponym
asset	locked doors control compliant organization	hyponym	hyponym
asset	magnetic tape	hyponym	hyponym
asset	maintenance contract	hyponym	hyponym
asset	maintenance contract control compliant IT component	hyponym	hyponym
asset	material storing	hyponym	hyponym
asset	material storing control	hyponym	hyponym
asset	material storing control compliant building	none	hyponym
asset	material storing policy	hyponym	hyponym
asset	media and communication scanning	hyponym	hyponym
asset	media and communication scanning control	hyponym	hyponym
asset	media and communication scanning control compliant organization	instance	hyponym
asset	media disposal	hyponym	hyponym
asset	media disposal control	hyponym	hyponym
asset	media disposal control compliant organization	instance	hyponym
asset	media scanning	hyponym	hyponym
asset	media scanning control	hyponym	hyponym
asset	media scanning control compliant organization	instance	hyponym
asset	mobile	none	hyponym
asset	mobile code blocking	hyponym	hyponym
asset	mobile code blocking control	hyponym	hyponym
asset	mobile code blocking control compliant organization	instance	hyponym
asset	mobile device	hyponym	hyponym
asset	mobile device control	hyponym	hyponym
asset	mobile device control compliant organization	none	hyponym
asset	mobile device regulation	hyponym	hyponym
asset	mobile device regulation policy	hyponym	hyponym
asset	mobile regulation	hyponym	hyponym
asset	mobile regulation policy	none	hyponym
asset	multifunctional firewall	hyponym	hyponym
asset	network component	hyponym	hyponym
asset	network logging	hyponym	hyponym
asset	network logging and monitoring	hyponym	hyponym
asset	network logging and monitoring control	hyponym	hyponym
asset	network logging and monitoring control compliant organization	hyponym	hyponym
asset	network logging control	hyponym	hyponym
asset	network logging control compliant organization	hyponym	hyponym
asset	network monitoring	hyponym	hyponym
asset	network monitoring control	hyponym	hyponym
asset	network monitoring control compliant organization	hyponym	hyponym
asset	network monitoring software	hyponym	hyponym
asset	network routing	hyponym	hyponym
asset	network routing control	hyponym	hyponym
asset	network routing control compliant organization	hyponym	hyponym
asset	network segregation	hyponym	hyponym
asset	network segregation control	hyponym	hyponym
asset	network segregation control compliant organization	hyponym	hyponym
asset	network services agreement	hyponym	hyponym
asset	network services agreement control	hyponym	hyponym
asset	network services agreement control compliant organization	hyponym	hyponym
asset	networking	hyponym	hyponym
asset	networking policy	hyponym	hyponym
asset	new facilities authorization	hyponym	hyponym
asset	new facilities authorization control	hyponym	hyponym
asset	new facilities authorization control compliant organization	hyponym	hyponym
asset	notebook	hyponym	hyponym
asset	offline encryption	hyponym	hyponym
asset	offline encryption software	hyponym	hyponym
asset	online encryption	hyponym	hyponym
asset	online encryption software	hyponym	hyponym
asset	operational procedures	hyponym	hyponym
asset	operational procedures policy	hyponym	hyponym
asset	organization	none	hyponym
asset	organizational records protection	hyponym	hyponym
asset	organizational records protection control	hyponym	hyponym
asset	organizational records protection control compliant organization	hyponym	hyponym
asset	os	hyponym	hyponym
asset	outsourcing	none	hyponym
asset	outsourcing control	hyponym	hyponym
asset	outsourcing control compliant organization	hyponym	hyponym
asset	packet filter firewall	hyponym	hyponym
asset	password compliant check	hyponym	hyponym
asset	password manager	hyponym	hyponym
asset	password regulation control compliant computer	hyponym	hyponym
asset	pc and internet	hyponym	hyponym
asset	pc and internet control	hyponym	hyponym
asset	pc and internet control compliant organization	instance	hyponym
asset	person	none	hyponym
asset	personal firewall	hyponym	hyponym
asset	personal firewall control compliant computer	hyponym	hyponym
asset	physical access key	hyponym	hyponym
asset	physical access key control	hyponym	hyponym
asset	physical access key control compliant organization	hyponym	hyponym
asset	physical key distribution	hyponym	hyponym
asset	physical key distribution policy	hyponym	hyponym
asset	physical media transit	hyponym	hyponym
asset	physical media transit control	hyponym	hyponym
asset	physical media transit control compliant organization	instance	hyponym
asset	physical media transit policy	hyponym	hyponym
asset	physical perimeter protection	hyponym	hyponym
asset	physical perimeter protection control	hyponym	hyponym
asset	physical perimeter protection control compliant organization	hyponym	hyponym
asset	physical perimeter protection policy	hyponym	hyponym
asset	placement control compliant IT component	hyponym	hyponym
asset	port security	hyponym	hyponym
asset	port security and configuration	hyponym	hyponym
asset	port security and configuration policy	hyponym	hyponym
asset	port security diagnostic	hyponym	hyponym
asset	port security diagnostic and configuration	hyponym	hyponym
asset	port security diagnostic and configuration control	hyponym	hyponym
asset	port security diagnostic and configuration control compliant organization	hyponym	hyponym
asset	port security diagnostic control	hyponym	hyponym
asset	port security diagnostic control compliant organization	hyponym	hyponym
asset	port security policy	hyponym	hyponym
asset	position responsibilites and deputizing	none	hyponym
asset	position responsibilites and deputizing control	none	hyponym
asset	position responsibilites and deputizing control compliant organization	none	hyponym
asset	position responsibility	hyponym	hyponym
asset	position responsibility policy	hyponym	hyponym
asset	power source	hyponym	hyponym
asset	printer	hyponym	hyponym
asset	private software and hardware	hyponym	hyponym
asset	private software and hardware control	hyponym	hyponym
asset	private software and hardware control compliant organization	hyponym	hyponym
asset	private software and hardware use	hyponym	hyponym
asset	private software and hardware use policy	instance	hyponym
asset	private software use	hyponym	hyponym
asset	private software use policy	hyponym	hyponym
asset	processing validation	hyponym	hyponym
asset	processing validation control compliant computer	hyponym	hyponym
asset	processing validation policy	hyponym	hyponym
asset	public data	hyponym	hyponym
asset	raised floor control compliant level	none	hyponym
asset	reception regulation	hyponym	hyponym
asset	reception regulation policy	hyponym	hyponym
asset	recording of configuration data	hyponym	hyponym
asset	recording of configuration data policy	hyponym	hyponym
asset	removable hard disk	hyponym	hyponym
asset	removable media	hyponym	hyponym
asset	removable media control	hyponym	hyponym
asset	removable media control compliant organization	instance	hyponym
asset	removable media policy	hyponym	hyponym
asset	reputation	hyponym	hyponym
asset	restrictive granting of access rights	hyponym	hyponym
asset	restrictive granting of access rights control	hyponym	hyponym
asset	restrictive granting of access rights control compliant organization	hyponym	hyponym
asset	restrictive granting of access rights policy	hyponym	hyponym
asset	risk assessment	hyponym	hyponym
asset	risk assessment control	hyponym	hyponym
asset	risk assessment control compliance organization	hyponym	hyponym
asset	risks	none	hyponym
asset	risks policy	hyponym	hyponym
asset	role	hypernym	hyponym
asset	safety door	hyponym	hyponym
asset	safety door control compliant section	instance	hyponym
asset	section	hypernym	hyponym
asset	section connector	hyponym	hyponym
asset	secure areas	hyponym	hyponym
asset	secure areas control	hyponym	hyponym
asset	secure areas control compliant building	none	hyponym
asset	secure areas policy	hyponym	hyponym
asset	secure log on	hyponym	hyponym
asset	secure log on control	hyponym	hyponym
asset	secure log on control compliant organization	hyponym	hyponym
asset	security incidents procedures	hyponym	hyponym
asset	security incidents procedures control	hyponym	hyponym
asset	security incidents procedures control compliant organization	hyponym	hyponym
asset	security management	hyponym	hyponym
asset	security management framework	hyponym	hyponym
asset	security management framework control	hyponym	hyponym
asset	security management framework control compliant organization	hyponym	hyponym
asset	security management framework policy	hyponym	hyponym
asset	security management policy	hyponym	hyponym
asset	security relevant patches	hyponym	hyponym
asset	security relevant patches and updates	hyponym	hyponym
asset	security relevant patches and updates control	hyponym	hyponym
asset	security relevant patches and updates control compliant organization	hyponym	hyponym
asset	security relevant patches control	hyponym	hyponym
asset	security relevant patches control compliant organization	instance	hyponym
asset	security relevant updates	hyponym	hyponym
asset	security relevant updates and testing	hyponym	hyponym
asset	security relevant updates and testing control	hyponym	hyponym
asset	security relevant updates and testing control compliant organization	hyponym	hyponym
asset	security relevant updates control	hyponym	hyponym
asset	security relevant updates control compliant organization	hyponym	hyponym
asset	security training	hyponym	hyponym
asset	security training control	hyponym	hyponym
asset	security training control compliant organization	instance	hyponym
asset	security training policy	hyponym	hyponym
asset	sensitive data	hyponym	hyponym
asset	sensitive information	hyponym	hyponym
asset	sensitive information control	hyponym	hyponym
asset	sensitive information control compliant organization	hyponym	hyponym
asset	server	hypernym	hyponym
asset	server rack	hyponym	hyponym
asset	server room	hyponym	hyponym
asset	service contract	hyponym	hyponym
asset	service contract policy	hyponym	hyponym
asset	session time	none	hyponym
asset	session time control	hyponym	hyponym
asset	session time control compliant organization	none	hyponym
asset	session time policy	hyponym	hyponym
asset	shredder	none	hyponym
asset	site	none	hyponym
asset	smartphone	hyponym	hyponym
asset	smoke detector	hyponym	hyponym
asset	smoke detector control compliant section	none	hyponym
asset	social network	hyponym	hyponym
asset	social network control	hyponym	hyponym
asset	social network control compliant organization	hyponym	hyponym
asset	social network policy	hyponym	hyponym
asset	software	none	hyponym
asset	software application	hyponym	hyponym
asset	software application policy	hyponym	hyponym
