onslaught	network	hypernym	none
ways	it	hypernym	none
user systems	Attack traffic	none	none
server	user systems	hyponym	none
extra measures	Attack traffic	none	none
extra measures	server	hypernym	none
server	Attack traffic	hyponym	none
extra measures	user systems	hypernym	none
Essential security infrastructures	place	hypernym	none
IDSs	place	none	none
Essential security infrastructures	firewalls	hypernym	hyponym
IDSs	firewalls	hypernym	none
Essential security infrastructures	IDSs	none	hyponym
firewalls	place	hypernym	none
users	private enterprises	none	none
counterattacks	risk	none	none
user communication	networks	hypernym	none
private enterprises	shared networks	none	none
services	networks	hypernym	none
counterattacks	private enterprises	none	none
aggressive measures	counterattacks	hypernym	none
shared networks	networks	hypernym	hypernym
risk	networks	hypernym	none
users	shared networks	none	none
services	user communication	none	hyponym
shared networks	risk	hypernym	hypernym
aggressive measures	networks	hypernym	none
aggressive measures	risk	hypernym	none
services	users	none	none
aggressive measures	user communication	hypernym	none
aggressive measures	private enterprises	none	none
private enterprises	user communication	none	none
aggressive measures	users	none	none
counterattacks	networks	hypernym	none
services	shared networks	hyponym	none
user communication	risk	hypernym	none
services	aggressive measures	none	none
services	counterattacks	none	none
counterattacks	user communication	none	none
aggressive measures	shared networks	hyponym	none
services	risk	hypernym	none
counterattacks	users	none	none
shared networks	user communication	hypernym	none
users	risk	hypernym	none
services	private enterprises	none	none
users	networks	hyponym	none
users	user communication	none	none
private enterprises	risk	none	none
private enterprises	networks	hypernym	none
counterattacks	shared networks	hyponym	none
Engineering department	who	none	none
who	manual countermeasures	none	none
Mr. Naoya Matsuura	network and security operations	none	none
network and security operations	manual countermeasures	hypernym	none
Mr. Naoya Matsuura	Hyper Box	none	none
Mr. Naoya Matsuura	result	none	none
massive attack traffic	who	hypernym	none
result	Engineering department	none	none
massive attack traffic	Hyper Box	none	none
massive attack traffic	Engineering department	hypernym	none
who	Hyper Box	none	none
massive attack traffic	manual countermeasures	hypernym	none
massive attack traffic	Mr. Naoya Matsuura	none	none
network and security operations	Engineering department	hypernym	none
Mr. Naoya Matsuura	Engineering department	none	none
result	who	none	none
Mr. Naoya Matsuura	manual countermeasures	none	none
Engineering department	manual countermeasures	none	none
Hyper Box	manual countermeasures	none	none
network and security operations	who	hypernym	none
massive attack traffic	result	hypernym	none
Mr. Naoya Matsuura	who	none	none
Engineering department	Hyper Box	none	none
result	manual countermeasures	hyponym	none
massive attack traffic	network and security operations	hypernym	none
result	network and security operations	hyponym	none
network and security operations	Hyper Box	none	none
ThreatARMOR	countermeasures	none	concept
article	countermeasures	hyponym	none
countermeasures	Hyper Box	none	none
article	Hyper Box	none	none
ThreatARMOR	article	none	none
ThreatARMOR	Hyper Box	none	none
Mr. Matsuura	same idea	none	none
Mr. Matsuura	unnecessary traffic	none	none
Mr. Matsuura	manual countermeasures	none	none
unnecessary traffic	manual countermeasures	none	none
known threats	manual countermeasures	none	none
unnecessary traffic	same idea	none	none
manual countermeasures	same idea	none	none
concept	unnecessary traffic	none	none
known threats	unnecessary traffic	hyponym	none
Mr. Matsuura	known threats	none	none
concept	known threats	none	none
known threats	same idea	none	none
concept	same idea	none	none
concept	Mr. Matsuura	none	none
concept	manual countermeasures	instance	none
ThreatARMOR	time	none	none
new product	time	hypernym	none
ThreatARMOR	new product	none	concept
Ixia	actual user machines	none	none
Mr. Matsuura	actual user machines	none	none
Ixia	Mr. Matsuura	none	none
Mr. Matsuura	new product	none	none
new product	demonstration	hypernym	none
ThreatARMOR	proof	none	none
concept	new product	none	none
new product	proof	none	none
PoC tests	new product	none	none
concept	network	hypernym	none
demonstration	proof	hypernym	none
new product	ThreatARMOR	none	instance
concept	ThreatARMOR	none	none
new product	network	hypernym	none
concept	proof	none	none
Mr. Matsuura	demonstration	none	none
Mr. Matsuura	ThreatARMOR	none	none
demonstration	ThreatARMOR	none	none
PoC tests	proof	none	none
concept	demonstration	hypernym	none
PoC tests	ThreatARMOR	none	none
PoC tests	network	hypernym	none
network	ThreatARMOR	none	none
Mr. Matsuura	network	none	none
concept	PoC tests	none	none
Mr. Matsuura	proof	none	none
network	demonstration	hypernym	none
PoC tests	demonstration	none	none
Mr. Matsuura	PoC tests	none	none
network	proof	hypernym	none
blocked traffic	ThreatARMOR	none	none
main one proprietary “ATI Rap Sheet	blocked traffic	none	none
many reasons	blocked traffic	none	none
blocked traffic	main one	none	none
many reasons	main one	none	none
Mr. Matsuura	blocked traffic	none	none
Mr. Matsuura	instance	none	none
main one proprietary “ATI Rap Sheet	main one	none	none
many reasons	ThreatARMOR	none	none
Mr. Matsuura	many reasons	none	none
main one	instance	hypernym	none
many reasons	instance	hypernym	none
main one proprietary “ATI Rap Sheet	Mr. Matsuura	none	none
main one proprietary “ATI Rap Sheet	instance	none	none
ThreatARMOR	main one	none	none
Mr. Matsuura	main one	none	none
main one proprietary “ATI Rap Sheet	many reasons	none	none
main one proprietary “ATI Rap Sheet	ThreatARMOR	none	none
ThreatARMOR	instance	none	none
blocked traffic	instance	hypernym	none
ThreatARMOR	simple black box	none	none
kind	information	none	none
ThreatARMOR	information	none	none
kind	simple black box	none	none
kind	ThreatARMOR	none	none
information	simple black box	none	none
I	level	none	none
I	sensitivity	none	none
sensitivity	level	hypernym	none
I	network operation	none	none
network operation	level	hypernym	none
sensitivity	network operation	hyponym	none
trouble	Mr. Matsuura	none	none
Mr. Matsuura	communication	none	none
Mr. Matsuura	fail-open system	none	none
Mr. Matsuura	One reason	none	none
communication	fail-open system	hyponym	none
trouble	ThreatARMOR	none	none
ThreatARMOR	One reason	none	none
communication	One reason	none	none
ThreatARMOR	fail-open system	none	concept
trouble	communication	hypernym	none
One reason	fail-open system	none	none
communication	ThreatARMOR	none	none
trouble	One reason	none	none
trouble	fail-open system	none	none
use	contrast	hypernym	none
he	fail-close system	none	none
use	shared network	hyponym	none
most security devices	shared network	hyponym	none
he	use	none	none
most security devices	contrast	hypernym	none
most security devices	he	hypernym	none
fail-close system	shared network	hypernym	none
fail-close system	contrast	hypernym	none
most security devices	use	hypernym	none
he	shared network	none	none
use	fail-close system	instance	none
he	contrast	hyponym	none
contrast	shared network	hyponym	none
most security devices	fail-close system	hypernym	none
security	opinion	hypernym	none
opinion	networks	hypernym	none
service providers	networks	hypernym	none
security	networks	hypernym	none
ThreatARMOR	networks	none	none
service providers	opinion	hypernym	none
ThreatARMOR	opinion	none	none
service providers	security	hypernym	none
service providers	ThreatARMOR	none	none
security	ThreatARMOR	none	none
ThreatARMOR	IDS	none	concept
INTRUSIONS	IDS	hypernym	none
March	operation	none	none
INTRUSIONS	demo	hypernym	none
IDS	end	none	none
FURTHER REDUCTIONS	NUMBER	hypernym	none
IDS	Hyper Box	none	none
March	IDS	none	none
INTRUSIONS	NUMBER	hypernym	none
operation	ThreatARMOR	none	none
March	demo	none	none
INTRUSIONS	operation	hypernym	none
March	ThreatARMOR	none	none
March	REDUCED	none	none
FURTHER REDUCTIONS	operation	hypernym	none
demo	operation	hypernym	none
demo	REDUCED	none	none
IDS	REDUCED	none	none
FURTHER REDUCTIONS	IDS	hypernym	none
end	REDUCED	none	none
NUMBER	REDUCED	none	none
ThreatARMOR	REDUCED	none	none
March	Hyper Box	none	none
operation	NUMBER	none	none
March	end	none	none
FURTHER REDUCTIONS	end	none	none
operation	REDUCED	none	none
Hyper Box	REDUCED	none	none
demo	Hyper Box	none	none
FURTHER REDUCTIONS	Hyper Box	none	none
demo	end	concept	none
operation	IDS	none	none
INTRUSIONS	end	hypernym	none
end	Hyper Box	none	none
FURTHER REDUCTIONS	INTRUSIONS	hypernym	none
ThreatARMOR	end	none	none
March	INTRUSIONS	none	none
FURTHER REDUCTIONS	demo	none	none
INTRUSIONS	Hyper Box	instance	none
ThreatARMOR	NUMBER	none	none
NUMBER	Hyper Box	none	none
demo	NUMBER	none	none
NUMBER	end	none	none
IDS	NUMBER	none	none
FURTHER REDUCTIONS	March	none	none
operation	Hyper Box	none	none
March	NUMBER	none	none
FURTHER REDUCTIONS	REDUCED	none	none
operation	end	hypernym	none
FURTHER REDUCTIONS	ThreatARMOR	none	none
demo	IDS	none	none
demo	ThreatARMOR	none	none
INTRUSIONS	REDUCED	hypernym	none
INTRUSIONS	ThreatARMOR	none	none
functions	 early stages	none	none
TAP/remote mode	 early stages	none	none
performance	TAP/remote mode	none	none
TAP/remote mode	functions	hypernym	none
performance	functions	hypernym	none
performance	 early stages	none	none
system	month	hypernym	none
system	inline/block mode	none	none
inline/block mode	month	none	none
Hyper Box’s traffic	ThreatARMOR	none	none
Hyper Box’s traffic	4%	none	none
ThreatARMOR	4%	none	none
attacks	traffic	hypernym	none
enormous amount	traffic	hypernym	none
percentage	attacks	hypernym	none
considerable number	traffic	none	none
considerable number	shared networks	none	none
percentage	traffic	hypernym	none
enormous amount	shared networks	hyponym	none
enormous amount	percentage	hypernym	none
shared networks	attacks	hypernym	none
enormous amount	considerable number	hypernym	none
considerable number	percentage	hypernym	none
enormous amount	attacks	hypernym	none
percentage	shared networks	none	none
considerable number	attacks	hypernym	none
shared networks	traffic	hypernym	none
200k cases	intrusions	none	instance
200k cases	1 million cases	hypernym	none
200k cases	number	hypernym	none
intrusions	IDSs	none	none
intrusions	number	hypernym	none
intrusions	1 million cases	instance	none
200k cases	IDSs	none	none
IDSs	number	none	none
IDSs	1 million cases	none	none
number	1 million cases	instance	none
decrease	amount	none	none
decrease	addition	hypernym	none
Mr. Matsuura	decrease	none	none
spam e-mails	amount	hypernym	none
Mr. Matsuura	spam e-mails	none	none
amount	addition	hypernym	none
spam e-mails	decrease	hypernym	none
Mr. Matsuura	amount	none	none
spam e-mails	addition	hypernym	none
Mr. Matsuura	addition	none	none
sophisticated management interface	ThreatARMOR	none	none
ThreatARMOR	Mr. Matsuura	none	none
Mr. Matsuura	it	none	none
sophisticated management interface	Mr. Matsuura	none	none
sophisticated management interface	it	hypernym	none
ThreatARMOR	it	none	none
He	dashboard	none	none
He	system status	none	none
dashboard	system status	hypernym	none
He	firewalls	none	none
He	IDSs	none	none
logs	firewalls	instance	none
logs	IDSs	none	none
He	logs	none	none
peace	mind	hypernym	none
peace	blocked attacks	instance	none
glance	mind	none	none
glance	blocked attacks	instance	none
blocked attacks	mind	hypernym	none
glance	peace	none	none
Mr. Matsuura	order	none	none
Mr. Matsuura	better services	none	none
order	we	hypernym	none
better services	we time	hypernym	none
better services	order	hypernym	none
ThreatARMOR	we	none	none
order	research	hypernym	none
better services	ThreatARMOR	none	none
we time	we	none	none
planning	research	hypernym	none
better services	we	hypernym	none
research	we	hypernym	none
ThreatARMOR	order	none	none
we time	ThreatARMOR	none	none
planning	better services	none	none
we time	order	none	none
Mr. Matsuura	planning	none	none
ThreatARMOR	research	none	none
planning	we time	none	none
we time	research	hypernym	none
planning	order	none	none
Mr. Matsuura	we	none	none
planning	ThreatARMOR	none	none
Mr. Matsuura	research	none	none
better services	research	none	none
planning	we	hypernym	none
Mr. Matsuura	we time	none	none
range	ThreatARMOR	none	none
ThreatARMOR	he	none	none
range	addition	hypernym	none
Ixia	future	none	none
future	addition	hypernym	none
Ixia	addition	none	none
range	he	hypernym	none
applications	range	none	none
future	he	hypernym	none
applications	he	instance	none
Ixia	he	none	none
future	applications	hypernym	none
Ixia	range	none	none
applications	addition	hypernym	none
applications	ThreatARMOR	none	instance
future	ThreatARMOR	none	none
future	range	none	none
Ixia	applications	hypernym	none
Ixia	ThreatARMOR	none	none
addition	he	hypernym	none
ThreatARMOR	addition	none	none
