air condition system	movable asset	none	hypernym
air condition system	tangible asset	hypernym	hypernym
air conditioning control	compliant control	none	hypernym
air conditioning control	control	hypernym	hypernym
air conditioning control compliant server room	asset	hypernym	hypernym
air conditioning control compliant server room	compliant control	hypernym	hypernym
air conditioning control compliant server room	control	hypernym	hypernym
air conditioning control compliant server room	immovable asset	hypernym	hypernym
air conditioning control compliant server room	section	hypernym	hypernym
air conditioning control compliant server room	server room	hypernym	hypernym
air conditioning control compliant server room	tangible asset	hypernym	hypernym
air conditioning server room	compliant control	hypernym	hypernym
air conditioning server room	control	hypernym	hypernym
alarm system	asset	hypernym	hypernym
alarm system	movable asset	hypernym	hypernym
alarm system	tangible asset	hypernym	hypernym
anti virus	compliant control	none	hypernym
anti virus	control	hypernym	hypernym
anti virus	software	hypernym	hypernym
anti virus control	compliant control	hypernym	hypernym
anti virus control	control	hypernym	hypernym
anti virus software	compliant control	hypernym	hypernym
anti virus software	control	hypernym	hypernym
anti virus software control compliant computer	compliant control	hypernym	hypernym
anti virus software control compliant computer	control	hypernym	hypernym
antivirus	compliant control	instance	hypernym
antivirus	control	hypernym	hypernym
antivirus	software	hypernym	hypernym
antivirus control	compliant control	none	hypernym
antivirus control	control	hypernym	hypernym
antivirus control compliant mobile	IT component	hypernym	hypernym
antivirus control compliant mobile	asset	hypernym	hypernym
antivirus control compliant mobile	compliant control	hypernym	hypernym
antivirus control compliant mobile	control	hypernym	hypernym
antivirus control compliant mobile	mobile	hypernym	hypernym
antivirus control compliant mobile	movable asset	hyponym	hypernym
antivirus control compliant mobile	tangible asset	hypernym	hypernym
antivirus control compliant mobile device	IT component	hypernym	hypernym
antivirus control compliant mobile device	asset	hypernym	hypernym
antivirus control compliant mobile device	compliant control	hypernym	hypernym
antivirus control compliant mobile device	control	hypernym	hypernym
antivirus control compliant mobile device	mobile device	hypernym	hypernym
antivirus control compliant mobile device	movable asset	hypernym	hypernym
antivirus control compliant mobile device	tangible asset	hypernym	hypernym
antivirus software	compliant control	concept	hypernym
antivirus software	control	hypernym	hypernym
antivirus software control compliant computer	IT component	hypernym	hypernym
antivirus software control compliant computer	asset	hypernym	hypernym
antivirus software control compliant computer	compliant control	hypernym	hypernym
antivirus software control compliant computer	computer	hypernym	hypernym
antivirus software control compliant computer	control	hypernym	hypernym
antivirus software control compliant computer	movable asset	none	hypernym
antivirus software control compliant computer	tangible asset	hypernym	hypernym
application evaluation	asset	hypernym	hypernym
application evaluation	compliant control	none	hypernym
application evaluation	control	hypernym	hypernym
application evaluation	intangible asset	none	hypernym
application evaluation	organization	hypernym	hypernym
application evaluation	policy	hypernym	hypernym
application evaluation control	asset	hypernym	hypernym
application evaluation control	compliant control	hypernym	hypernym
application evaluation control	control	hypernym	hypernym
application evaluation control	intangible asset	none	hypernym
application evaluation control	organization	hypernym	hypernym
application evaluation control compliant organization	asset	hypernym	hypernym
application evaluation control compliant organization	compliant control	hypernym	hypernym
application evaluation control compliant organization	control	hypernym	hypernym
application evaluation control compliant organization	intangible asset	none	hypernym
application evaluation control compliant organization	organization	hypernym	hypernym
application evaluation policy	asset	hypernym	hypernym
application evaluation policy	intangible asset	hypernym	hypernym
application evaluation policy	policy	hypernym	hypernym
appropriate	asset	hypernym	hypernym
appropriate	intangible asset	hypernym	hypernym
appropriate	organization	hypernym	hypernym
appropriate contacts	asset	hypernym	hypernym
appropriate contacts	compliant control	hypernym	hypernym
appropriate contacts	control	hypernym	hypernym
appropriate contacts	intangible asset	hypernym	hypernym
appropriate contacts	organization	hypernym	hypernym
appropriate contacts	policy	hypernym	hypernym
appropriate contacts compliant organization	asset	hypernym	hypernym
appropriate contacts compliant organization	compliant control	hypernym	hypernym
appropriate contacts compliant organization	control	hypernym	hypernym
appropriate contacts compliant organization	intangible asset	hypernym	hypernym
appropriate contacts compliant organization	organization	hypernym	hypernym
appropriate contacts policy	asset	hypernym	hypernym
appropriate contacts policy	intangible asset	hypernym	hypernym
appropriate contacts policy	policy	hypernym	hypernym
asset	CO2 fire extinguisher	hyponym	hyponym
asset	IT component	hyponym	hyponym
asset	PDA	hypernym	hyponym
asset	access control regulation	hyponym	hyponym
asset	access control regulation control	hypernym	hyponym
asset	access control regulation control compliant organization	hypernym	hyponym
asset	access control regulation policy	hyponym	hyponym
asset	access log book	hyponym	hyponym
asset	access system	hyponym	hyponym
asset	activities monitoring	hypernym	hyponym
asset	activities monitoring software	hyponym	hyponym
asset	air condition	none	hyponym
asset	air condition system	none	hyponym
asset	air conditioning control compliant server room	hypernym	hyponym
asset	alarm system	hyponym	hyponym
asset	antivirus control compliant mobile	hypernym	hyponym
asset	antivirus control compliant mobile device	hyponym	hyponym
asset	antivirus software control compliant computer	hyponym	hyponym
asset	application evaluation	none	hyponym
asset	application evaluation control	hyponym	hyponym
asset	application evaluation control compliant organization	none	hyponym
asset	application evaluation policy	hyponym	hyponym
asset	appropriate	hypernym	hyponym
asset	appropriate contacts	hyponym	hyponym
asset	appropriate contacts compliant organization	hyponym	hyponym
asset	appropriate contacts policy	none	hyponym
asset	asset importance	hyponym	hyponym
asset	asset threat probability	hyponym	hyponym
asset	assets	hypernym	hyponym
asset	assets control	hyponym	hyponym
asset	assets control compliant organization	none	hyponym
asset	assets control policy	none	hyponym
asset	attacker	none	hyponym
asset	attacker profile	none	hyponym
asset	audit logging	hypernym	hyponym
asset	audit logging and monitoring	concept	hyponym
asset	audit logging and monitoring control	hypernym	hyponym
asset	audit logging and monitoring control compliant organization	hyponym	hyponym
asset	audit logging and monitoring policy	hyponym	hyponym
asset	audit logging control	hypernym	hyponym
asset	audit logging control compliant organization	hyponym	hyponym
asset	audit logging policy	hypernym	hyponym
asset	audit monitoring	hypernym	hyponym
asset	audit monitoring control	hypernym	hyponym
asset	audit monitoring control compliant organization	hypernym	hyponym
asset	automatic locking	hypernym	hyponym
asset	automatic locking control compliant computer	hypernym	hyponym
asset	automatic locking control compliant mobile	none	hyponym
asset	automatic locking control compliant mobile device	hypernym	hyponym
asset	automatic locking software	hyponym	hyponym
asset	backup	hyponym	hyponym
asset	backup media	instance	hyponym
asset	backup software	hypernym	hyponym
asset	backup storage in-house control compliant backup media	instance	hyponym
asset	backup storage outside control compliant backup media	hypernym	hyponym
asset	bared window	hyponym	hyponym
asset	bared window control compliant section	hyponym	hyponym
asset	building	hypernym	hyponym
asset	business continuity	none	hyponym
asset	business continuity management process	hyponym	hyponym
asset	business continuity management process control	none	hyponym
asset	business continuity management process control compliant organization	hypernym	hyponym
asset	business continuity policy	hyponym	hyponym
asset	cabling security	hypernym	hyponym
asset	cabling security control	hypernym	hyponym
asset	cabling security control compliant building	hypernym	hyponym
asset	cabling security policy	hyponym	hyponym
asset	cd	hypernym	hyponym
asset	cd and dvd	none	hyponym
asset	change control procedures	hyponym	hyponym
asset	change control procedures control	none	hyponym
asset	change control procedures control compliant control compliant building	none	hyponym
asset	change control procedures policy	none	hyponym
asset	checklist	hyponym	hyponym
asset	clear desk	none	hyponym
asset	clear desk control	hypernym	hyponym
asset	clear desk control compliant organization	none	hyponym
asset	clear desk policy	hypernym	hyponym
asset	clock synchronization	none	hyponym
asset	clock synchronization control compliant computer	none	hyponym
asset	clock synchronization software	hyponym	hyponym
asset	cloud computing	hypernym	hyponym
asset	cloud computing control	hyponym	hyponym
asset	cloud computing control compliant organization	instance	hyponym
asset	cloud computing policy	hypernym	hyponym
asset	cloud service contract	hyponym	hyponym
asset	communication scanning	hyponym	hyponym
asset	communication scanning control	none	hyponym
asset	communication scanning control compliant organization	hypernym	hyponym
asset	complex firewall	hyponym	hyponym
asset	compliance	hypernym	hyponym
asset	compliance control	none	hyponym
asset	compliance control compliance organization	hypernym	hyponym
asset	compliance policy	hyponym	hyponym
asset	computer	hypernym	hyponym
asset	config	hypernym	hyponym
asset	config data	hypernym	hyponym
asset	configuration data	none	hyponym
asset	configuration data control	hypernym	hyponym
asset	configuration data control compliant organization	none	hyponym
asset	configuration data digital format	hyponym	hyponym
asset	configuration data hard copy	none	hyponym
asset	contract	hypernym	hyponym
asset	data	hypernym	hyponym
asset	data archiving	instance	hyponym
asset	data archiving control	instance	hyponym
asset	data archiving control compliant organization	instance	hyponym
asset	data archiving policy	instance	hyponym
asset	data backup	hypernym	hyponym
asset	data backup control	hyponym	hyponym
asset	data backup control compliant organization	instance	hyponym
asset	data backup policy	hyponym	hyponym
asset	data backup storage	hyponym	hyponym
asset	data backup storage and backup media	hypernym	hyponym
asset	data backup storage and backup media control	hyponym	hyponym
asset	data backup storage and backup media control compliant organization	instance	hyponym
asset	data backup storage control	hypernym	hyponym
asset	data backup storage control compliant organization	none	hyponym
asset	data backup storage policy	hypernym	hyponym
asset	data breach	hypernym	hyponym
asset	data breach notification	hypernym	hyponym
asset	data breach notification control	hyponym	hyponym
asset	data breach notification control compliant organization	hyponym	hyponym
asset	data breach notification policy	hypernym	hyponym
asset	data breach policy	hyponym	hyponym
asset	data check	hypernym	hyponym
asset	data check software	hypernym	hyponym
asset	data deletion	hypernym	hyponym
asset	data deletion software	hyponym	hyponym
asset	data disposal	hyponym	hyponym
asset	data disposal control	hyponym	hyponym
asset	data disposal control compliant organization	instance	hyponym
asset	data disposal policy	hyponym	hyponym
asset	data encryption	hypernym	hyponym
asset	data encryption policy	hyponym	hyponym
asset	data encryption software control compliant computer	hyponym	hyponym
asset	data recording	hyponym	hyponym
asset	data recording policy	hyponym	hyponym
asset	data secrecy	hyponym	hyponym
asset	data secrecy control	none	hyponym
asset	data secrecy control compliant organization	hypernym	hyponym
asset	data secrecy policy	hyponym	hyponym
asset	data security handbook	hypernym	hyponym
asset	data security handbook control	hyponym	hyponym
asset	data security handbook control compliant organization	hypernym	hyponym
asset	delivery area	none	hyponym
asset	disciplinary process	hyponym	hyponym
asset	disciplinary process control	hyponym	hyponym
asset	disciplinary process control compliant organization	hypernym	hyponym
asset	disciplinary process policy	none	hyponym
asset	document	concept	hyponym
asset	documented operational procedures	hypernym	hyponym
asset	documented operational procedures control	none	hyponym
asset	documented operational procedures control compliant organization	none	hyponym
asset	door	hypernym	hyponym
asset	dvd	hypernym	hyponym
asset	electric installation	hyponym	hyponym
asset	electric installation control	hyponym	hyponym
asset	electric installation control compliant organization	none	hyponym
asset	electric installation policy	hyponym	hyponym
asset	electronic commerce services	instance	hyponym
asset	electronic commerce services control	hypernym	hyponym
asset	electronic commerce services control compliant organization	hyponym	hyponym
asset	electronic messaging protection	none	hyponym
asset	electronic messaging protection control	hyponym	hyponym
asset	electronic messaging protection control compliant organization	instance	hyponym
asset	emergency planning	hyponym	hyponym
asset	emergency planning control	hyponym	hyponym
asset	emergency planning control compliant organization	none	hyponym
asset	emergency planning policy	none	hyponym
asset	emergency recovery	none	hyponym
asset	emergency recovery control	hyponym	hyponym
asset	emergency recovery control compliant organization	none	hyponym
asset	emergency recovery policy	hyponym	hyponym
asset	emergency substitute device	none	hyponym
asset	employment contract	hyponym	hyponym
asset	encryption	hyponym	hyponym
asset	encryption of confidential data	hyponym	hyponym
asset	encryption of confidential data control	hypernym	hyponym
asset	encryption of confidential data control compliant organization	hypernym	hyponym
asset	encryption of confidential data policy	hyponym	hyponym
asset	encryption software	hyponym	hyponym
asset	entry checkpoint	hyponym	hyponym
asset	environmental conditions monitoring	none	hyponym
asset	environmental conditions monitoring control	hypernym	hyponym
asset	environmental conditions monitoring control compliant organization	none	hyponym
asset	environmental conditions monitoring control compliant server room	hyponym	hyponym
asset	environmental conditions monitoring software	hyponym	hyponym
asset	equipment identification control compliant computer	hypernym	hyponym
asset	equipment location	none	hyponym
asset	equipment location control	none	hyponym
asset	equipment location control compliant building	instance	hyponym
asset	exchange agreements	none	hyponym
asset	exchange agreements control	hyponym	hyponym
asset	exchange agreements control compliant organizations	hyponym	hyponym
asset	external connections	none	hyponym
asset	external connections authentication	hypernym	hyponym
asset	external connections authentication control	hyponym	hyponym
asset	external connections authentication control compliant organization	hypernym	hyponym
asset	external connections policy	hyponym	hyponym
asset	external employment contract	none	hyponym
asset	external role	hyponym	hyponym
asset	external staff	hyponym	hyponym
asset	external staff control	none	hyponym
asset	external staff control compliant organizations	none	hyponym
asset	external staff policy	none	hyponym
asset	fire extinguisher	hypernym	hyponym
asset	fire extinguisher control compliant section	none	hyponym
asset	fire safety	none	hyponym
asset	fire safety and training	hyponym	hyponym
asset	fire safety and training policy	none	hyponym
asset	fire safety control	hypernym	hyponym
asset	fire safety control compliant organizations	hypernym	hyponym
asset	fire safety policy	hypernym	hyponym
asset	fire suppression control compliant section	none	hyponym
asset	fire suppression system	hyponym	hyponym
asset	firewall	hypernym	hyponym
asset	firewall control compliant computer	hypernym	hyponym
asset	firewall policy	hyponym	hyponym
asset	firewall regulation	none	hyponym
asset	firewall regulation control	hyponym	hyponym
asset	firewall regulation control compliant organization	instance	hyponym
asset	human behavior guidelines	none	hyponym
asset	human behavior guidelines control	hyponym	hyponym
asset	human behavior guidelines control compliant control organization	hypernym	hyponym
asset	human behavior guidelines control compliant organization	hyponym	hyponym
asset	human resource development	none	hyponym
asset	human resource development control	none	hyponym
asset	human resource development control compliant organization	none	hyponym
asset	human resource development policy	hypernym	hyponym
asset	identification	hypernym	hyponym
asset	identification software	concept	hyponym
asset	information passing	hyponym	hyponym
asset	information passing control	hypernym	hyponym
asset	information passing control compliant organization	hyponym	hyponym
asset	information passing policy	hyponym	hyponym
asset	information security	hypernym	hyponym
asset	information security independent review	hypernym	hyponym
asset	information security independent review control	none	hyponym
asset	information security independent review control compliant organization	hypernym	hyponym
asset	information security policy	hyponym	hyponym
asset	information security policy control	hyponym	hyponym
asset	information security policy control compliant organization	hyponym	hyponym
asset	information security review	hyponym	hyponym
asset	information security review control	hypernym	hyponym
asset	information security review control compliant organization	hypernym	hyponym
asset	information security risk awareness	none	hyponym
asset	information security risk awareness control	hypernym	hyponym
asset	information security risk awareness control compliant organization	hypernym	hyponym
asset	installation media	hypernym	hyponym
asset	internal data	hyponym	hyponym
asset	internal role	none	hyponym
asset	internet filter	hyponym	hyponym
asset	internet filter control compliant computer	none	hyponym
asset	internet filter software	hyponym	hyponym
asset	internet gateway	hyponym	hyponym
asset	internet regulation	hypernym	hyponym
asset	internet regulation control	hyponym	hyponym
asset	internet regulation control compliant organization	hyponym	hyponym
asset	internet regulation policy	hypernym	hyponym
asset	intrusion alarm system	hypernym	hyponym
asset	intrusion alarm system control compliant section	hyponym	hyponym
asset	kensignton lock control compliant computer	hyponym	hyponym
asset	kensington lock	none	hyponym
asset	level	hyponym	hyponym
asset	lightning arrester	none	hyponym
asset	loading area	none	hyponym
asset	location	hypernym	hyponym
asset	lockable depository	hyponym	hyponym
asset	locked doors	none	hyponym
asset	locked doors after working hours	hyponym	hyponym
asset	locked doors after working hours policy	instance	hyponym
asset	locked doors control	hypernym	hyponym
asset	locked doors control compliant organization	instance	hyponym
asset	magnetic tape	none	hyponym
asset	maintenance contract	hypernym	hyponym
asset	maintenance contract control compliant IT component	hypernym	hyponym
asset	material storing	none	hyponym
asset	material storing control	hyponym	hyponym
asset	material storing control compliant building	hypernym	hyponym
asset	material storing policy	none	hyponym
asset	media and communication scanning	hyponym	hyponym
asset	media and communication scanning control	hypernym	hyponym
asset	media and communication scanning control compliant organization	hyponym	hyponym
asset	media disposal	none	hyponym
asset	media disposal control	none	hyponym
asset	media disposal control compliant organization	hypernym	hyponym
asset	media scanning	hyponym	hyponym
asset	media scanning control	hypernym	hyponym
asset	media scanning control compliant organization	instance	hyponym
asset	mobile	hyponym	hyponym
asset	mobile code blocking	none	hyponym
asset	mobile code blocking control	hypernym	hyponym
asset	mobile code blocking control compliant organization	hyponym	hyponym
asset	mobile device	none	hyponym
asset	mobile device control	none	hyponym
asset	mobile device control compliant organization	none	hyponym
asset	mobile device regulation	hypernym	hyponym
asset	mobile device regulation policy	hyponym	hyponym
asset	mobile regulation	hyponym	hyponym
asset	mobile regulation policy	hyponym	hyponym
asset	multifunctional firewall	hypernym	hyponym
asset	network component	none	hyponym
asset	network logging	concept	hyponym
asset	network logging and monitoring	hypernym	hyponym
asset	network logging and monitoring control	hypernym	hyponym
asset	network logging and monitoring control compliant organization	hyponym	hyponym
asset	network logging control	hyponym	hyponym
asset	network logging control compliant organization	hypernym	hyponym
asset	network monitoring	hyponym	hyponym
asset	network monitoring control	hypernym	hyponym
asset	network monitoring control compliant organization	hypernym	hyponym
asset	network monitoring software	hyponym	hyponym
asset	network routing	hyponym	hyponym
asset	network routing control	hypernym	hyponym
asset	network routing control compliant organization	hypernym	hyponym
asset	network segregation	hypernym	hyponym
asset	network segregation control	hyponym	hyponym
asset	network segregation control compliant organization	hypernym	hyponym
asset	network services agreement	none	hyponym
asset	network services agreement control	hyponym	hyponym
asset	network services agreement control compliant organization	hypernym	hyponym
asset	networking	hyponym	hyponym
asset	networking policy	hyponym	hyponym
asset	new facilities authorization	hyponym	hyponym
asset	new facilities authorization control	none	hyponym
asset	new facilities authorization control compliant organization	hyponym	hyponym
asset	notebook	hypernym	hyponym
asset	offline encryption	none	hyponym
asset	offline encryption software	hyponym	hyponym
asset	online encryption	concept	hyponym
asset	online encryption software	hypernym	hyponym
asset	operational procedures	hypernym	hyponym
asset	operational procedures policy	hypernym	hyponym
asset	organization	none	hyponym
asset	organizational records protection	hyponym	hyponym
asset	organizational records protection control	hypernym	hyponym
asset	organizational records protection control compliant organization	instance	hyponym
asset	os	hypernym	hyponym
asset	outsourcing	hypernym	hyponym
asset	outsourcing control	none	hyponym
asset	outsourcing control compliant organization	instance	hyponym
asset	packet filter firewall	instance	hyponym
asset	password compliant check	hyponym	hyponym
asset	password manager	none	hyponym
asset	password regulation control compliant computer	hypernym	hyponym
asset	pc and internet	hyponym	hyponym
asset	pc and internet control	hyponym	hyponym
asset	pc and internet control compliant organization	hyponym	hyponym
asset	person	hypernym	hyponym
asset	personal firewall	hypernym	hyponym
asset	personal firewall control compliant computer	hypernym	hyponym
asset	physical access key	none	hyponym
asset	physical access key control	hyponym	hyponym
asset	physical access key control compliant organization	hyponym	hyponym
asset	physical key distribution	hypernym	hyponym
asset	physical key distribution policy	hyponym	hyponym
asset	physical media transit	none	hyponym
asset	physical media transit control	none	hyponym
asset	physical media transit control compliant organization	hyponym	hyponym
asset	physical media transit policy	none	hyponym
asset	physical perimeter protection	none	hyponym
asset	physical perimeter protection control	hypernym	hyponym
asset	physical perimeter protection control compliant organization	none	hyponym
asset	physical perimeter protection policy	hypernym	hyponym
asset	placement control compliant IT component	instance	hyponym
asset	port security	none	hyponym
asset	port security and configuration	none	hyponym
asset	port security and configuration policy	none	hyponym
asset	port security diagnostic	hyponym	hyponym
asset	port security diagnostic and configuration	hyponym	hyponym
asset	port security diagnostic and configuration control	hypernym	hyponym
asset	port security diagnostic and configuration control compliant organization	hyponym	hyponym
asset	port security diagnostic control	none	hyponym
asset	port security diagnostic control compliant organization	concept	hyponym
asset	port security policy	hyponym	hyponym
asset	position responsibilites and deputizing	hyponym	hyponym
asset	position responsibilites and deputizing control	hyponym	hyponym
asset	position responsibilites and deputizing control compliant organization	none	hyponym
asset	position responsibility	hyponym	hyponym
asset	position responsibility policy	hyponym	hyponym
asset	power source	none	hyponym
asset	printer	hypernym	hyponym
asset	private software and hardware	hyponym	hyponym
asset	private software and hardware control	hypernym	hyponym
asset	private software and hardware control compliant organization	none	hyponym
asset	private software and hardware use	hyponym	hyponym
asset	private software and hardware use policy	hyponym	hyponym
asset	private software use	hypernym	hyponym
asset	private software use policy	hyponym	hyponym
asset	processing validation	hypernym	hyponym
asset	processing validation control compliant computer	hypernym	hyponym
asset	processing validation policy	hypernym	hyponym
asset	public data	none	hyponym
asset	raised floor control compliant level	none	hyponym
asset	reception regulation	hyponym	hyponym
asset	reception regulation policy	hyponym	hyponym
asset	recording of configuration data	hypernym	hyponym
asset	recording of configuration data policy	concept	hyponym
asset	removable hard disk	instance	hyponym
asset	removable media	none	hyponym
asset	removable media control	hyponym	hyponym
asset	removable media control compliant organization	instance	hyponym
asset	removable media policy	none	hyponym
asset	reputation	hyponym	hyponym
asset	restrictive granting of access rights	hyponym	hyponym
asset	restrictive granting of access rights control	hypernym	hyponym
asset	restrictive granting of access rights control compliant organization	hyponym	hyponym
asset	restrictive granting of access rights policy	hyponym	hyponym
asset	risk assessment	none	hyponym
asset	risk assessment control	hypernym	hyponym
asset	risk assessment control compliance organization	hyponym	hyponym
asset	risks	hyponym	hyponym
asset	risks policy	hyponym	hyponym
asset	role	concept	hyponym
asset	safety door	hyponym	hyponym
asset	safety door control compliant section	hyponym	hyponym
asset	section	hypernym	hyponym
asset	section connector	hyponym	hyponym
asset	secure areas	hyponym	hyponym
asset	secure areas control	hypernym	hyponym
asset	secure areas control compliant building	hypernym	hyponym
asset	secure areas policy	hyponym	hyponym
asset	secure log on	hyponym	hyponym
asset	secure log on control	hyponym	hyponym
asset	secure log on control compliant organization	hypernym	hyponym
asset	security incidents procedures	hypernym	hyponym
asset	security incidents procedures control	hyponym	hyponym
asset	security incidents procedures control compliant organization	hyponym	hyponym
asset	security management	hypernym	hyponym
asset	security management framework	hyponym	hyponym
asset	security management framework control	hyponym	hyponym
asset	security management framework control compliant organization	hypernym	hyponym
asset	security management framework policy	hyponym	hyponym
asset	security management policy	hyponym	hyponym
asset	security relevant patches	hypernym	hyponym
asset	security relevant patches and updates	hyponym	hyponym
asset	security relevant patches and updates control	hypernym	hyponym
asset	security relevant patches and updates control compliant organization	hypernym	hyponym
asset	security relevant patches control	none	hyponym
asset	security relevant patches control compliant organization	instance	hyponym
asset	security relevant updates	hypernym	hyponym
asset	security relevant updates and testing	hyponym	hyponym
asset	security relevant updates and testing control	hyponym	hyponym
asset	security relevant updates and testing control compliant organization	hyponym	hyponym
asset	security relevant updates control	hyponym	hyponym
asset	security relevant updates control compliant organization	hyponym	hyponym
asset	security training	hypernym	hyponym
asset	security training control	hyponym	hyponym
asset	security training control compliant organization	hyponym	hyponym
asset	security training policy	hypernym	hyponym
asset	sensitive data	hypernym	hyponym
asset	sensitive information	none	hyponym
asset	sensitive information control	hyponym	hyponym
asset	sensitive information control compliant organization	none	hyponym
asset	server	hypernym	hyponym
asset	server rack	hyponym	hyponym
asset	server room	hyponym	hyponym
asset	service contract	hyponym	hyponym
asset	service contract policy	hyponym	hyponym
asset	session time	hyponym	hyponym
asset	session time control	hyponym	hyponym
asset	session time control compliant organization	none	hyponym
asset	session time policy	hyponym	hyponym
asset	shredder	instance	hyponym
asset	site	hypernym	hyponym
asset	smartphone	hypernym	hyponym
asset	smoke detector	concept	hyponym
asset	smoke detector control compliant section	hypernym	hyponym
asset	social network	hyponym	hyponym
asset	social network control	concept	hyponym
asset	social network control compliant organization	none	hyponym
asset	social network policy	hyponym	hyponym
asset	software	hypernym	hyponym
asset	software application	hypernym	hyponym
asset	software application policy	hypernym	hyponym
asset	staff employment	hyponym	hyponym
asset	staff employment policy	none	hyponym
asset	standard door	hyponym	hyponym
asset	switch	hypernym	hyponym
asset	system	hyponym	hyponym
asset	system capacity	hypernym	hyponym
asset	system capacity control	none	hyponym
asset	system capacity control compliant organization	none	hyponym
asset	system capacity monitoring	hypernym	hyponym
asset	system capacity monitoring control	hypernym	hyponym
