respondents	vulnerabilities	hypernym	none
solution	security testing	hyponym	none
respondents	value	hypernym	none
company's security posture	Most organizations	hypernym	none
Most organizations	solution	none	none
best security products	senior vice president	hypernym	none
senior vice president	IT solutions provider Sayers	none	none
Doug Close	you	none	none
you	cybersecurity	concept	none
cybersecurity	IT solutions provider Sayers	instance	none
you	IT solutions provider Sayers	none	none
best security products	Doug Close	none	none
Doug Close	cybersecurity	concept	none
Doug Close	IT solutions provider Sayers	none	none
best security products	IT solutions provider Sayers	instance	none
you	senior vice president	none	none
best security products	cybersecurity	hypernym	none
best security products	you	hypernym	none
Doug Close	senior vice president	none	none
senior vice president	cybersecurity	instance	none
detailed recommendations	gaps	hypernym	none
security gaps	gaps	hypernym	hypernym
gaps	attacks	hypernym	none
powerful advantage	day	hypernym	none
detailed recommendations	day	hypernym	none
security gaps	customers	hypernym	none
customers	gaps	hypernym	none
security gaps	day	hypernym	none
customers	day	none	none
attacks	day	hypernym	none
powerful advantage	gaps	none	none
powerful advantage	detailed recommendations	none	none
security gaps	attacks	hypernym	none
customers	attacks	hypernym	none
customers	detailed recommendations	none	none
powerful advantage	attacks	hypernym	none
security gaps	detailed recommendations	hypernym	none
powerful advantage	customers	hypernym	none
detailed recommendations	attacks	hypernym	none
gaps	day	concept	none
security gaps	powerful advantage	hypernym	none
security capabilities	Paula Musich	instance	none
Paula Musich	market research firm Enterprise Management Associates	none	none
security capabilities	one point	hypernym	none
security capabilities	limited visibility	hypernym	none
security capabilities	time	hypernym	none
limited visibility	time	hypernym	none
Paula Musich	limited visibility	none	none
Paula Musich	time	hypernym	none
Paula Musich	organization's ongoing security posture	none	none
organization's ongoing security posture	research director	none	none
security capabilities	organization's ongoing security posture	hyponym	none
organization's ongoing security posture	limited visibility	hypernym	none
organization's ongoing security posture	time	hypernym	none
Paula Musich	security and risk management	none	none
limited visibility	one point	none	none
time	one point	none	none
market research firm Enterprise Management Associates	research director	none	none
security and risk management	time	hypernym	none
security and risk management	limited visibility	hypernym	none
organization's ongoing security posture	one point	hypernym	none
market research firm Enterprise Management Associates	one point	none	none
security and risk management	research director	none	none
market research firm Enterprise Management Associates	organization's ongoing security posture	none	none
Paula Musich	one point	none	none
limited visibility	research director	hypernym	none
time	research director	none	none
Paula Musich	research director	none	none
security and risk management	market research firm Enterprise Management Associates	none	none
market research firm Enterprise Management Associates	limited visibility	none	none
market research firm Enterprise Management Associates	time	hypernym	none
security and risk management	one point	hypernym	none
security capabilities	security and risk management	hypernym	none
security capabilities	research director	hypernym	none
security and risk management	organization's ongoing security posture	hyponym	none
one point	research director	none	none
security capabilities	market research firm Enterprise Management Associates	instance	none
heart	security	hypernym	none
processes	security	hypernym	none
processes	people	hypernym	none
processes	heart	hypernym	none
heart	people	hypernym	none
security	issue	hypernym	none
processes	issue	hypernym	none
people	issue	hypernym	none
heart	issue	hypernym	none
security	people	hypernym	none
top	changes	none	none
defenses	regular basis	concept	none
security operations teams	good security hygiene	hypernym	none
defenses	attack simulation	instance	none
exploitable vulnerability	testing	concept	none
changes	exploitable vulnerability	instance	none
attack simulation	regular basis	hypernym	none
testing	security operations teams	hyponym	none
changes	defenses	hypernym	none
top	good security hygiene	instance	none
top	defenses	none	none
exploitable vulnerability	defenses	hypernym	none
testing	attack simulation	instance	none
changes	testing	hypernym	none
top	testing	hypernym	none
attack simulation	good security hygiene	hypernym	none
security operations teams	regular basis	hypernym	none
security operations teams	defenses	hypernym	none
testing	regular basis	instance	none
top	regular basis	none	none
changes	regular basis	none	none
defenses	good security hygiene	hyponym	none
security operations teams	attack simulation	hypernym	none
exploitable vulnerability	regular basis	hypernym	none
top	attack simulation	none	none
testing	defenses	hypernym	none
changes	security operations teams	none	none
top	security operations teams	hyponym	none
changes	attack simulation	hyponym	none
exploitable vulnerability	security operations teams	hyponym	none
top	exploitable vulnerability	instance	none
exploitable vulnerability	attack simulation	hypernym	none
exploitable vulnerability	good security hygiene	hyponym	none
regular basis	good security hygiene	hyponym	none
changes	good security hygiene	instance	none
testing	good security hygiene	hyponym	none
Security Tools	Intended Keysight's Threat Simulator solution	instance	none
Threat Simulator	Intended Keysight's Threat Simulator solution	none	none
Threat Simulator	Security Tools	hypernym	concept
Confidence	Security Tools	hyponym	none
Threat Simulator	Confidence	hypernym	none
Confidence	Intended Keysight's Threat Simulator solution	hyponym	none
organization	security tools effectiveness	none	none
security tools	method	hypernym	hypernym
method	security tools effectiveness	concept	none
security tools	security tools effectiveness	hyponym	none
enterprise security operations teams	security tools effectiveness	hypernym	none
method	organization	concept	none
enterprise security operations teams	organization	none	none
security tools	organization	hypernym	none
enterprise security operations teams	method	hypernym	none
security tools	enterprise security operations teams	hypernym	none
"continuous, automated security assessment"	organizations	hypernym	none
gaps	end	hypernym	none
environment drift	security configurations	none	none
"continuous, automated security assessment"	related group	hypernym	none
someone	related group	none	none
IT	change	none	none
"continuous, automated security assessment"	security configurations	hypernym	none
malicious intent	clear remediation steps	none	none
someone	IT	none	none
environment drift	end	hypernym	none
security configurations	patented recommendation engine	instance	none
IT	gaps	none	none
environment drift	malicious intent	none	none
related group	patented recommendation engine	none	none
malicious intent	It	hypernym	none
someone	It	none	none
malicious intent	organizations	concept	none
clear remediation steps	result	hypernym	none
environment drift	related group	none	none
"continuous, automated security assessment"	change	hypernym	none
security configurations	gaps	hypernym	none
result	gaps	none	none
result	It	hypernym	none
security configurations	IT	hypernym	none
malicious intent	someone	concept	none
security configurations	It	hypernym	none
IT	end	none	none
related group	end	hypernym	none
security configurations	end	hypernym	none
gaps	related group	hypernym	none
clear remediation steps	patented recommendation engine	hypernym	none
someone	gaps	none	none
organizations	related group	concept	none
environment drift	patented recommendation engine	none	none
malicious intent	gaps	concept	none
change	end	hypernym	none
environment drift	It	hypernym	none
security configurations	someone	hypernym	none
IT	It	none	none
security configurations	result	hypernym	none
result	end	none	none
malicious intent	change	hypernym	none
gaps	patented recommendation engine	none	none
clear remediation steps	organizations	hypernym	none
clear remediation steps	related group	hypernym	none
end	It	hypernym	none
"continuous, automated security assessment"	someone	hypernym	none
environment drift	clear remediation steps	none	none
malicious intent	result	concept	none
someone	end	none	none
organizations	patented recommendation engine	none	none
someone	result	none	none
change	It	hypernym	none
malicious intent	patented recommendation engine	none	none
change	patented recommendation engine	hyponym	none
result	related group	none	none
related group	It	hypernym	none
"continuous, automated security assessment"	It	hypernym	none
clear remediation steps	someone	hypernym	none
malicious intent	IT	hypernym	none
organizations	end	none	none
malicious intent	related group	concept	none
change	organizations	concept	none
change	related group	none	none
environment drift	result	hypernym	none
clear remediation steps	change	hypernym	none
result	patented recommendation engine	hyponym	none
environment drift	someone	hypernym	none
"continuous, automated security assessment"	clear remediation steps	none	none
result	IT	hypernym	none
clear remediation steps	gaps	hypernym	none
someone	organizations	none	none
result	change	hypernym	none
clear remediation steps	end	hypernym	none
result	organizations	none	none
IT	patented recommendation engine	none	none
"continuous, automated security assessment"	gaps	hypernym	none
gaps	It	hypernym	none
security configurations	change	hypernym	none
"continuous, automated security assessment"	result	hypernym	none
clear remediation steps	IT	hypernym	none
clear remediation steps	It	hypernym	none
environment drift	organizations	hypernym	none
security configurations	organizations	hypernym	none
change	gaps	hypernym	none
organizations	It	none	none
IT	organizations	none	none
someone	change	none	none
IT	related group	none	none
patented recommendation engine	end	hypernym	none
"continuous, automated security assessment"	patented recommendation engine	hypernym	none
patented recommendation engine	It	hypernym	none
"continuous, automated security assessment"	end	hypernym	none
gaps	organizations	hypernym	none
"continuous, automated security assessment"	malicious intent	hypernym	none
malicious intent	end	hypernym	none
security configurations	clear remediation steps	none	none
"continuous, automated security assessment"	IT	hypernym	none
someone	patented recommendation engine	none	none
security configurations	malicious intent	hyponym	none
"continuous, automated security assessment"	environment drift	hypernym	none
environment drift	gaps	hypernym	none
environment drift	IT	hypernym	none
security configurations	related group	hypernym	none
environment drift	change	hypernym	none
Ixia Solutions Group	Security Group	concept	concept
Today's network and security teams security solutions	continuous basis	hypernym	none
security solutions	Today's network and security teams security solutions	hyponym	none
Keysight Network Applications	Today's network and security teams	concept	none
Today's network and security teams	Ixia Solutions Group	none	none
security solutions	Keysight Network Applications	hyponym	none
Keysight Network Applications	continuous basis	hypernym	none
Today's network and security teams	Security Group	hypernym	none
vice president	Today's network and security teams security solutions	none	none
Today's network and security teams	continuous basis	hypernym	none
security solutions	Ixia Solutions Group	instance	none
Ixia Solutions Group	Today's network and security teams security solutions	concept	none
Security Group	Today's network and security teams security solutions	hyponym	none
security solutions	continuous basis	hypernym	none
vice president	Today's network and security teams	none	none
security solutions	vice president	instance	none
Scott Register	vice president	none	none
vice president	continuous basis	none	none
security solutions	Security Group	hypernym	none
Ixia Solutions Group	continuous basis	hypernym	none
Scott Register	Ixia Solutions Group	none	none
vice president	Ixia Solutions Group	none	none
Scott Register	Security Group	concept	none
Scott Register	Keysight Network Applications	none	none
vice president	Keysight Network Applications	none	none
Scott Register	security solutions	hyponym	none
Scott Register	continuous basis	none	none
vice president	Security Group	none	none
Today's network and security teams	Today's network and security teams security solutions	hypernym	none
Keysight Network Applications	Ixia Solutions Group	instance	none
security solutions	Today's network and security teams	hyponym	none
Scott Register	Today's network and security teams security solutions	hyponym	none
Keysight Network Applications	Today's network and security teams security solutions	hypernym	none
Scott Register	Today's network and security teams	hyponym	none
Keysight Network Applications	Security Group	hypernym	none
Security Group	continuous basis	hypernym	none
security skills	lack	hypernym	none
security skills	misconfigurations	instance	none
lack	misconfigurations	hypernym	none
Security breaches	capable products	hypernym	none
capable products	misconfigurations	none	none
security skills	Security breaches	hyponym	none
lack	Security breaches	hyponym	none
security skills	capable products	hypernym	none
lack	capable products	none	none
Security breaches	misconfigurations	hypernym	none
easy task	coverage gaps	none	none
live network	coverage gaps	none	none
easy task	live network	hypernym	none
security operations teams	gaps	hypernym	none
gaps security posture	gaps	hypernym	none
Threat Simulator	security operations teams	hyponym	none
gaps security posture	actionable insight	hypernym	none
actionable insight	gaps	hypernym	none
gaps security posture	security operations teams	hypernym	none
Threat Simulator	actionable insight	hypernym	none
Threat Simulator	gaps	hypernym	none
gaps security posture	Threat Simulator	hypernym	none
security operations teams	actionable insight	hypernym	none
Keysight's Breach Defense SecOps platform	ThreatARMOR	hypernym	instance
threat intelligence gateway	Keysight's Breach Defense SecOps platform	none	none
Threat Simulator	Keysight's Breach Defense SecOps platform	none	instance
ThreatARMOR	addition	hypernym	none
Threat Simulator	threat intelligence gateway	hyponym	none
threat intelligence gateway	addition	hypernym	none
Keysight's Breach Defense SecOps platform	addition	hypernym	none
Threat Simulator	ThreatARMOR	none	instance
Threat Simulator	addition	hypernym	none
threat intelligence gateway	ThreatARMOR	hypernym	instance
event management	attack surface	instance	none
up to 80%	source	none	none
malicious traffic	source	hypernym	none
ThreatARMOR	source	none	none
number	existing security infrastructure	hyponym	none
number	security information	hyponym	none
attack surface	source	hypernym	none
SIEM alerts	source	concept	none
attack surface	security information	concept	none
number	up to 80%	none	none
number	attack surface	none	none
SIEM alerts	event management	concept	none
SIEM alerts	existing security infrastructure	hyponym	none
SIEM alerts	malicious traffic	concept	none
SIEM alerts	ThreatARMOR	concept	none
SIEM alerts	security information	concept	hypernym
existing security infrastructure	source	hypernym	none
security information	source	hypernym	none
up to 80%	event management	none	none
event management	source	hypernym	none
up to 80%	attack surface	hypernym	none
malicious traffic	up to 80%	concept	none
ThreatARMOR	up to 80%	none	none
malicious traffic	event management	hypernym	none
ThreatARMOR	event management	none	none
malicious traffic	attack surface	concept	none
ThreatARMOR	attack surface	none	none
up to 80%	existing security infrastructure	hypernym	none
up to 80%	security information	hypernym	none
malicious traffic	number	hypernym	none
ThreatARMOR	number	hypernym	none
malicious traffic	existing security infrastructure	hypernym	none
malicious traffic	security information	hypernym	none
ThreatARMOR	existing security infrastructure	none	concept
ThreatARMOR	security information	hyponym	none
SIEM alerts	up to 80%	none	none
SIEM alerts	number	concept	none
existing security infrastructure	security information	hypernym	none
event management	existing security infrastructure	hypernym	none
event management	security information	hypernym	none
number	event management	none	none
SIEM alerts	attack surface	concept	none
number	source	none	none
attack surface	existing security infrastructure	hypernym	none
malicious traffic	ThreatARMOR	hypernym	none
unassigned IP addresses	line-rate speeds	none	none
unassigned IP addresses	SIEM tools	hypernym	none
known bad IP addresses	ThreatARMOR	hypernym	none
geography	network	hypernym	none
traffic	SIEM tools	none	none
internal devices	malicious IP addresses	hyponym	none
geography	line-rate speeds	none	none
unused IP space	domains	hypernym	none
internal devices	unassigned IP addresses	hyponym	none
network	line-rate speeds	instance	none
known bad IP addresses	SIEM tools	hypernym	none
known bad IP addresses	line-rate speeds	none	none
known botnet C&C servers	SIEM tools	hypernym	none
network	unassigned IP addresses	hyponym	none
malicious IP addresses	traffic	hypernym	none
malicious IP addresses	unused IP space	hypernym	none
known botnet C&C servers	traffic	hypernym	none
unused IP space	unassigned IP addresses	none	none
known botnet C&C servers	unused IP space	hypernym	none
domains	traffic	concept	none
unused IP space	line-rate speeds	none	none
internal devices	SIEM tools	none	none
internal devices	ThreatARMOR	none	none
geography	domains	hypernym	none
known bad IP addresses	unused IP space	hypernym	none
ThreatARMOR	unassigned IP addresses	hyponym	none
known bad IP addresses	network	hypernym	none
known bad IP addresses	malicious IP addresses	hyponym	none
geography	traffic	hypernym	none
network	traffic	hypernym	none
domains	ThreatARMOR	instance	none
malicious IP addresses	SIEM tools	hypernym	none
network	ThreatARMOR	instance	none
internal devices	domains	hypernym	none
malicious IP addresses	line-rate speeds	none	none
geography	ThreatARMOR	none	none
geography	SIEM tools	none	none
geography	malicious IP addresses	hyponym	none
internal devices	network	hypernym	none
known bad IP addresses	unassigned IP addresses	hypernym	none
domains	SIEM tools	instance	none
domains	line-rate speeds	instance	none
ThreatARMOR	traffic	hypernym	none
internal devices	traffic	hypernym	none
known botnet C&C servers	geography	hypernym	none
known botnet C&C servers	internal devices	hypernym	none
known bad IP addresses	known botnet C&C servers	hypernym	none
malicious IP addresses	unassigned IP addresses	hypernym	none
traffic	unassigned IP addresses	hyponym	none
unused IP space	SIEM tools	none	none
geography	unassigned IP addresses	hyponym	none
known botnet C&C servers	ThreatARMOR	hypernym	none
geography	unused IP space	none	none
malicious IP addresses	network	hypernym	none
known botnet C&C servers	malicious IP addresses	hypernym	none
known botnet C&C servers	unassigned IP addresses	hypernym	none
known bad IP addresses	geography	hypernym	none
malicious IP addresses	ThreatARMOR	hypernym	none
known botnet C&C servers	network	hypernym	none
network	SIEM tools	instance	none
SIEM tools	line-rate speeds	none	none
known bad IP addresses	domains	hypernym	none
known bad IP addresses	traffic	hypernym	none
traffic	line-rate speeds	instance	none
unused IP space	network	hypernym	none
ThreatARMOR	SIEM tools	none	none
ThreatARMOR	line-rate speeds	none	none
known botnet C&C servers	line-rate speeds	instance	none
internal devices	line-rate speeds	none	none
malicious IP addresses	domains	hypernym	none
internal devices	unused IP space	hyponym	none
unused IP space	ThreatARMOR	none	none
known bad IP addresses	internal devices	hypernym	none
known botnet C&C servers	domains	hypernym	none
unused IP space	traffic	hypernym	none
domains	network	hyponym	none
domains	unassigned IP addresses	hyponym	none
geography	internal devices	none	none
electronic products	manufacturing test	none	none
electronic products	offerings	hypernym	none
manufacturing test	to optimization	none	none
cloud environments	manufacturing test	none	none
cloud environments	offerings	hypernym	none
offerings	to optimization	none	none
networks	electronic products	hyponym	none
prototype validation	offerings	hypernym	none
design simulation	to optimization	hypernym	none
prototype validation	lower cost	hypernym	none
networks	manufacturing test	none	none
networks	offerings	hypernym	none
networks	prototype validation	none	none
cloud environments	design simulation	none	none
design simulation	Keysight's solutions	none	none
manufacturing test	lower cost	none	none
offerings	lower cost	instance	none
electronic products	Keysight's solutions	none	none
design simulation	lower cost	instance	none
electronic products	lower cost	hypernym	none
networks	to optimization	hyponym	none
networks	design simulation	concept	none
prototype validation	Keysight's solutions	none	none
networks	Keysight's solutions	instance	none
Keysight's solutions	lower cost	hypernym	none
manufacturing test	design simulation	none	none
to optimization	lower cost	none	none
manufacturing test	Keysight's solutions	none	none
offerings	Keysight's solutions	none	none
cloud environments	to optimization	instance	none
electronic products	design simulation	none	none
electronic products	to optimization	none	none
networks	lower cost	hypernym	none
design simulation	prototype validation	none	none
design simulation	offerings	hypernym	none
cloud environments	Keysight's solutions	none	none
manufacturing test	offerings	none	none
prototype validation	to optimization	hypernym	none
networks	cloud environments	instance	none
cloud environments	electronic products	hypernym	none
manufacturing test	prototype validation	none	none
Keysight's solutions	to optimization	hypernym	none
electronic products	prototype validation	hyponym	none
cloud environments	lower cost	none	none
cloud environments	prototype validation	none	none
end markets	general electronics	none	none
semiconductor	general electronics	hypernym	none
aerospace	general electronics	none	none
semiconductor	aerospace	hypernym	none
worldwide communications ecosystem	Customers	hypernym	none
end markets	aerospace	none	none
general electronics	Customers	none	none
worldwide communications ecosystem	energy	hypernym	none
worldwide communications ecosystem	semiconductor	hypernym	none
aerospace	energy	hypernym	none
defense	general electronics	hypernym	none
aerospace	defense	hypernym	none
aerospace	Customers	none	none
worldwide communications ecosystem	general electronics	hypernym	none
defense	Customers	none	none
end markets	semiconductor	hypernym	none
defense	energy	hypernym	none
worldwide communications ecosystem	defense	concept	none
energy	Customers	none	none
end markets	worldwide communications ecosystem	hypernym	none
end markets	Customers	hypernym	none
worldwide communications ecosystem	aerospace	concept	none
semiconductor	Customers	hypernym	none
semiconductor	defense	hypernym	none
end markets	energy	hypernym	none
energy	general electronics	hypernym	none
end markets	defense	hypernym	none
semiconductor	energy	hypernym	none
Keysight	fiscal year	none	none
fiscal year	revenues	hypernym	none
Keysight	revenues	concept	none
